activity_id,customer_id,activity_date,activity_type,amount
ACT0019386,CUST008999,2025-07-30 16:20:27,Login,86.04
ACT0019387,CUST006357,2025-06-05 11:33:54,Savings Withdrawal,79.01
ACT0019388,CUST001481,2026-02-08 11:36:46,Login,33.58
ACT0019389,CUST008634,2025-05-16 05:48:08,Login,80.61
ACT0019390,CUST002257,2025-07-16 12:16:02,Payment,59.31
ACT0019391,CUST011594,2026-07-26 07:53:30,Application,100.9
ACT0019392,CUST000197,2026-01-27 17:20:14,Payment,96.94
ACT0019393,CUST010242,2026-02-22 00:40:52,Credit Repayment,19.64
ACT0019394,CUST011798,2026-02-12 14:00:34,Payment,23.23
ACT0019395,CUST010314,2025-11-09 14:11:43,Credit Repayment,34.32
ACT0019396,CUST010200,2025-03-13 18:41:50,Savings Withdrawal,96.2
ACT0019397,CUST009525,2025-10-29 00:59:57,Login,341.29
ACT0019398,CUST002583,2026-03-17 04:55:20,Payment,92.76
ACT0019399,CUST000964,2025-04-21 03:57:19,Application,43.09
ACT0019400,CUST003349,2025-11-13 14:03:52,Payment,15.79
ACT0019401,CUST011032,2026-01-04 21:09:32,Login,154.28
ACT0019402,CUST006821,2026-04-06 06:38:55,Application,7.63
ACT0019403,CUST000948,2026-08-12 05:56:55,Credit Repayment,26.81
ACT0019404,CUST009438,2025-08-04 14:44:45,Payment,109.59
ACT0019405,CUST003689,2025-05-09 03:00:41,Credit Repayment,8.19
ACT0019406,CUST009405,2025-09-04 19:40:13,Login,28.67
ACT0019407,CUST004142,2026-02-21 19:59:39,Credit Repayment,585.43
ACT0019408,CUST002528,2025-11-06 07:04:24,Payment,5.23
ACT0019409,CUST009595,2025-03-02 00:33:20,Login,75.99
ACT0019410,CUST009864,2026-02-18 08:37:09,Login,146.35
ACT0019411,CUST002411,2026-01-14 14:47:28,Login,116.32
ACT0019412,CUST000042,2025-12-27 14:16:07,Savings Withdrawal,68.17
ACT0019413,CUST004918,2025-08-08 14:06:23,Application,109.6
ACT0019414,CUST004144,2026-08-17 03:42:09,Savings Deposit,99.08
ACT0019415,CUST009759,2026-05-08 07:28:55,Savings Deposit,519.69
ACT0019416,CUST006791,2025-07-15 19:29:13,Credit Repayment,73.76
ACT0019417,CUST005531,2025-02-19 19:18:23,Login,8.43
ACT0019418,CUST009297,2025-12-23 14:40:33,Credit Repayment,425.14
ACT0019419,CUST010988,2025-05-19 15:53:45,Payment,91.88
ACT0019420,CUST008820,2026-01-21 02:13:09,Payment,204.74
ACT0019421,CUST008259,2026-01-28 15:37:26,Application,35.45
ACT0019422,CUST001546,2025-12-07 04:18:29,Savings Deposit,57.16
ACT0019423,CUST008384,2025-02-17 16:06:24,Login,161.59
ACT0019424,CUST005225,2025-08-23 19:52:31,Payment,211.29
ACT0019425,CUST005156,2025-06-29 02:29:35,Payment,138.1
ACT0019426,CUST009992,2025-06-01 21:50:14,Login,180.81
ACT0019427,CUST003485,2025-08-06 11:41:48,Login,134.69
ACT0019428,CUST009553,2025-10-02 18:30:38,Savings Deposit,55.76
ACT0019429,CUST009053,2025-09-02 06:02:48,Credit Repayment,112.21
ACT0019430,CUST002496,2025-07-08 06:50:50,Credit Repayment,145.61
ACT0019431,CUST000275,2025-10-05 06:12:31,Savings Deposit,75.7
ACT0019432,CUST000794,2025-11-11 01:02:00,Login,71.91
ACT0019433,CUST010517,2026-07-03 15:49:41,Payment,29.86
ACT0019434,CUST000191,2025-06-24 18:38:51,Savings Deposit,21.23
ACT0019435,CUST007596,2026-03-01 13:47:40,Payment,9.67
ACT0019436,CUST003836,2025-07-04 11:08:59,Savings Deposit,37.96
ACT0019437,CUST004902,2025-02-05 14:20:18,Savings Deposit,57.15
ACT0019438,CUST002779,2026-08-20 18:44:12,Credit Repayment,328.36
ACT0019439,CUST000492,2026-07-19 17:01:15,Credit Repayment,41.32
ACT0019440,CUST004222,2025-08-31 14:32:40,Credit Repayment,174.88
ACT0019441,CUST007552,2025-08-27 21:17:21,Credit Repayment,494.61
ACT0019442,CUST001274,2026-06-25 13:07:38,Credit Repayment,16.07
ACT0019443,CUST006569,2025-01-05 21:23:56,Payment,262.33
ACT0019444,CUST004966,2025-09-16 13:35:20,Payment,20.09
ACT0019445,CUST007402,2025-05-28 18:06:29,Payment,23.07
ACT0019446,CUST000238,2026-03-04 00:22:03,Credit Repayment,123.47
ACT0019447,CUST010256,2025-01-23 07:02:42,Savings Deposit,55.2
ACT0019448,CUST000002,2025-07-28 03:21:07,Application,55.25
ACT0019449,CUST009669,2025-08-26 09:47:47,Savings Deposit,31.55
ACT0019450,CUST006507,2025-04-22 20:24:50,Login,66.24
ACT0019451,CUST004444,2026-02-18 20:49:59,Login,46.94
ACT0019452,CUST009948,2025-11-06 21:25:47,Credit Repayment,57.38
ACT0019453,CUST009067,2025-03-17 11:52:35,Application,188.28
ACT0019454,CUST001109,2025-10-14 22:32:52,Login,887.8
ACT0019455,CUST003610,2025-05-21 15:29:32,Application,46.64
ACT0019456,CUST003233,2025-10-20 13:06:31,Credit Repayment,66.06
ACT0019457,CUST001253,2025-12-21 23:57:51,Savings Deposit,755.37
ACT0019458,CUST006740,2025-12-06 09:46:09,Payment,183.08
ACT0019459,CUST010461,2025-12-17 23:21:48,Savings Deposit,143.49
ACT0019460,CUST010190,2026-04-30 05:23:02,Credit Repayment,1120.55
ACT0019461,CUST007654,2025-01-15 14:06:37,Login,40.87
ACT0019462,CUST004603,2025-01-08 02:48:12,Savings Deposit,111.38
ACT0019463,CUST006589,2025-01-13 12:04:26,Credit Repayment,84.83
ACT0019464,CUST010347,2026-08-15 09:22:01,Savings Withdrawal,124.18
ACT0019465,CUST007208,2025-04-04 12:10:40,Payment,75.05
ACT0019466,CUST001160,2026-05-19 18:04:36,Savings Deposit,18.84
ACT0019467,CUST009992,2025-04-30 13:46:24,Login,115.91
ACT0019468,CUST007662,2026-07-04 05:13:27,Login,26.04
ACT0019469,CUST008681,2025-06-13 10:29:25,Savings Deposit,35.4
ACT0019470,CUST006324,2025-04-02 11:16:01,Credit Repayment,242.61
ACT0019471,CUST008302,2026-05-08 22:16:17,Login,257.61
ACT0019472,CUST008295,2025-12-20 05:35:42,Login,26.37
ACT0019473,CUST004844,2025-06-26 13:18:43,Login,66.5
ACT0019474,CUST001624,2026-05-20 13:08:01,Credit Repayment,22.54
ACT0019475,CUST002605,2025-09-11 07:06:06,Application,33.28
ACT0019476,CUST008675,2025-01-05 12:24:19,Application,51.62
ACT0019477,CUST002598,2025-01-03 08:38:54,Credit Repayment,183.78
ACT0019478,CUST000239,2026-03-13 06:36:01,Login,104.24
ACT0019479,CUST001743,2026-07-11 01:41:36,Application,79.3
ACT0019480,CUST004902,2025-05-12 02:10:23,Payment,69.61
ACT0019481,CUST011767,2025-05-07 01:56:00,Login,29.63
ACT0019482,CUST004275,2025-06-22 04:15:44,Payment,45.65
ACT0019483,CUST009200,2025-07-15 13:08:54,Payment,34.07
ACT0019484,CUST006613,2026-04-09 00:16:54,Payment,384.64
ACT0019485,CUST005940,2025-12-07 19:32:42,Login,34.39
ACT0019486,CUST007898,2026-01-27 04:24:51,Credit Repayment,121.09
ACT0019487,CUST011020,2025-09-26 16:48:03,Payment,334.19
ACT0019488,CUST008092,2025-05-01 06:41:24,Payment,179.66
ACT0019489,CUST006837,2026-08-03 06:00:07,Payment,111.68
ACT0019490,CUST005518,2025-07-21 18:06:08,Savings Deposit,48.21
ACT0019491,CUST002770,2025-07-25 04:14:59,Payment,133.51
ACT0019492,CUST007853,2025-03-25 19:47:15,Credit Repayment,9.26
ACT0019493,CUST011307,2025-07-18 22:16:26,Savings Withdrawal,177.0
ACT0019494,CUST006997,2025-03-24 21:03:10,Credit Repayment,333.76
ACT0019495,CUST002686,2026-06-16 13:00:28,Credit Repayment,264.95
ACT0019496,CUST005572,2025-08-22 13:31:03,Login,88.8
ACT0019497,CUST002497,2025-02-13 10:07:02,Payment,158.11
ACT0019498,CUST004428,2025-06-08 13:11:20,Savings Deposit,20.73
ACT0019499,CUST008769,2026-04-03 17:57:35,Payment,112.41
ACT0019500,CUST011847,2026-07-02 11:24:32,Login,656.41
ACT0019501,CUST005059,2026-05-16 19:27:31,Savings Deposit,159.06
ACT0019502,CUST003694,2026-03-13 16:04:00,Savings Deposit,79.89
ACT0019503,CUST005929,2025-04-13 02:34:44,Credit Repayment,204.91
ACT0019504,CUST008784,2025-02-18 19:02:37,Payment,81.43
ACT0019505,CUST007254,2025-01-18 08:55:17,Credit Repayment,2.25
ACT0019506,CUST009264,2025-02-23 19:55:25,Credit Repayment,61.54
ACT0019507,CUST005105,2026-01-26 14:14:07,Savings Deposit,10.77
ACT0019508,CUST003450,2025-05-02 17:38:23,Login,47.44
ACT0019509,CUST010789,2025-05-27 23:01:18,Savings Withdrawal,186.49
ACT0019510,CUST011794,2025-07-23 08:37:32,Payment,167.97
ACT0019511,CUST008440,2026-08-06 08:18:50,Savings Deposit,274.9
ACT0019512,CUST004083,2026-08-11 21:46:31,Credit Repayment,254.04
ACT0019513,CUST000572,2026-06-27 21:21:46,Application,278.04
ACT0019514,CUST002536,2026-04-17 01:00:44,Payment,8.31
ACT0019515,CUST010005,2025-03-08 20:01:57,Payment,305.35
ACT0019516,CUST011850,2025-04-29 07:12:20,Savings Withdrawal,111.03
ACT0019517,CUST009797,2026-05-07 06:10:31,Payment,234.47
ACT0019518,CUST007574,2026-02-22 22:07:34,Login,33.72
ACT0019519,CUST000216,2025-11-21 06:09:53,Payment,70.5
ACT0019520,CUST008838,2025-02-01 03:02:40,Savings Deposit,12.27
ACT0019521,CUST010404,2025-12-24 08:40:34,Login,222.7
ACT0019522,CUST010718,2025-05-19 22:16:36,Savings Withdrawal,186.33
ACT0019523,CUST002685,2025-04-29 19:25:20,Savings Withdrawal,197.44
ACT0019524,CUST003709,2025-01-23 16:49:09,Application,70.82
ACT0019525,CUST009698,2025-07-23 14:57:18,Savings Deposit,122.57
ACT0019526,CUST008892,2025-03-28 16:05:28,Login,368.69
ACT0019527,CUST010459,2026-07-28 16:32:08,Credit Repayment,47.29
ACT0019528,CUST003209,2026-08-24 21:51:22,Application,1134.12
ACT0019529,CUST001654,2025-12-16 11:23:49,Payment,108.01
ACT0019530,CUST001962,2025-11-23 20:28:26,Credit Repayment,15.37
ACT0019531,CUST006050,2025-03-18 04:35:48,Payment,34.83
ACT0019532,CUST000082,2025-12-20 03:29:51,Payment,56.18
ACT0019533,CUST010697,2026-06-14 02:49:05,Payment,74.86
ACT0019534,CUST003611,2025-10-10 22:22:13,Application,30.77
ACT0019535,CUST010197,2025-07-11 18:39:06,Application,33.16
ACT0019536,CUST011998,2025-12-24 15:02:04,Login,321.23
ACT0019537,CUST001843,2025-03-11 07:26:37,Savings Deposit,39.73
ACT0019538,CUST008033,2025-09-09 13:51:21,Login,43.52
ACT0019539,CUST010644,2025-03-30 01:10:54,Payment,271.08
ACT0019540,CUST010514,2025-01-26 12:37:59,Credit Repayment,77.95
ACT0019541,CUST001509,2025-04-08 02:18:43,Savings Deposit,38.84
ACT0019542,CUST001518,2026-04-30 20:11:29,Application,13.52
ACT0019543,CUST003857,2025-10-20 15:12:45,Savings Deposit,90.4
ACT0019544,CUST002835,2025-12-01 19:12:18,Login,110.31
ACT0019545,CUST008231,2026-02-02 02:14:09,Application,149.85
ACT0019546,CUST004096,2025-03-03 08:42:28,Application,11.55
ACT0019547,CUST004236,2026-04-09 22:49:42,Application,71.28
ACT0019548,CUST008000,2025-11-29 01:00:26,Login,123.42
ACT0019549,CUST001753,2025-12-14 04:43:04,Payment,51.74
ACT0019550,CUST002150,2025-10-23 03:26:45,Credit Repayment,213.79
ACT0019551,CUST008467,2025-05-31 06:54:12,Credit Repayment,573.58
ACT0019552,CUST003926,2025-06-21 23:28:52,Application,24.04
ACT0019553,CUST005890,2026-08-27 01:37:17,Savings Deposit,63.04
ACT0019554,CUST009531,2026-08-01 02:31:11,Payment,9.02
ACT0019555,CUST003345,2025-03-29 10:18:58,Credit Repayment,22.33
ACT0019556,CUST009378,2025-05-17 12:38:53,Savings Deposit,1.62
ACT0019557,CUST010744,2025-03-10 15:48:19,Login,127.02
ACT0019558,CUST002198,2025-01-07 08:49:15,Payment,153.42
ACT0019559,CUST000552,2025-02-06 17:02:49,Credit Repayment,41.76
ACT0019560,CUST003669,2025-06-24 01:02:51,Login,184.54
ACT0019561,CUST004308,2026-02-04 06:19:19,Payment,89.11
ACT0019562,CUST003661,2025-01-29 18:50:04,Payment,33.46
ACT0019563,CUST010365,2026-01-19 05:42:49,Savings Withdrawal,12.86
ACT0019564,CUST003876,2026-03-25 14:11:04,Application,333.48
ACT0019565,CUST008768,2026-07-02 17:52:38,Login,100.02
ACT0019566,CUST006206,2025-10-10 12:48:46,Payment,50.48
ACT0019567,CUST000737,2025-08-25 20:33:08,Payment,55.1
ACT0019568,CUST007167,2026-02-26 21:39:57,Savings Deposit,18.42
ACT0019569,CUST001689,2026-08-08 14:41:06,Payment,70.94
ACT0019570,CUST005936,2026-02-16 05:26:23,Credit Repayment,43.88
ACT0019571,CUST005094,2026-05-01 14:53:50,Credit Repayment,434.94
ACT0019572,CUST000092,2026-05-26 10:42:15,Payment,105.82
ACT0019573,CUST001552,2026-06-16 02:54:33,Credit Repayment,103.53
ACT0019574,CUST001787,2025-10-18 06:38:49,Savings Deposit,156.07
ACT0019575,CUST009230,2025-12-24 16:43:13,Payment,24.93
ACT0019576,CUST000746,2025-05-04 21:14:38,Payment,1125.51
ACT0019577,CUST005376,2025-06-13 15:07:21,Savings Deposit,122.8
ACT0019578,CUST000878,2025-09-25 00:42:38,Payment,57.33
ACT0019579,CUST011413,2025-10-28 17:37:00,Savings Deposit,93.55
ACT0019580,CUST009982,2026-07-21 12:18:20,Credit Repayment,85.99
ACT0019581,CUST003845,2025-12-10 18:02:30,Payment,67.18
ACT0019582,CUST004870,2026-01-26 21:10:46,Savings Deposit,69.53
ACT0019583,CUST000752,2026-02-18 01:20:16,Application,71.21
ACT0019584,CUST001309,2025-04-09 23:44:38,Credit Repayment,620.25
ACT0019585,CUST010661,2025-04-19 02:57:57,Credit Repayment,89.53
ACT0019586,CUST011542,2025-03-07 10:56:27,Credit Repayment,18.48
ACT0019587,CUST005159,2025-12-10 09:44:38,Credit Repayment,56.37
ACT0019588,CUST004204,2025-12-19 20:52:49,Savings Withdrawal,70.73
ACT0019589,CUST008345,2025-10-27 05:55:18,Credit Repayment,229.79
ACT0019590,CUST008059,2025-04-05 23:53:15,Credit Repayment,24.41
ACT0019591,CUST004580,2026-04-30 12:05:45,Savings Withdrawal,173.62
ACT0019592,CUST007934,2025-11-25 03:57:40,Payment,201.99
ACT0019593,CUST008603,2026-03-16 15:55:30,Payment,795.67
ACT0019594,CUST001198,2026-04-11 08:15:22,Payment,43.72
ACT0019595,CUST008222,2025-04-30 13:57:36,Login,399.4
ACT0019596,CUST010013,2025-03-15 08:36:31,Savings Withdrawal,80.49
ACT0019597,CUST000972,2025-05-03 19:21:50,Payment,90.21
ACT0019598,CUST009283,2025-12-20 17:26:55,Savings Deposit,77.38
ACT0019599,CUST003234,2026-02-24 19:54:42,Payment,350.41
ACT0019600,CUST008702,2025-03-08 14:06:41,Login,728.35
ACT0019601,CUST000995,2025-08-05 18:16:43,Savings Deposit,185.53
ACT0019602,CUST007118,2025-05-24 16:14:22,Payment,9.92
ACT0019603,CUST000864,2025-02-17 06:03:17,Payment,24.32
ACT0019604,CUST008690,2025-05-05 04:35:10,Credit Repayment,136.35
ACT0019605,CUST005278,2025-04-09 01:18:05,Login,85.95
ACT0019606,CUST007295,2025-09-17 03:50:51,Payment,43.08
ACT0019607,CUST000096,2025-07-07 18:19:18,Login,44.5
ACT0019608,CUST001318,2026-08-03 16:08:26,Savings Withdrawal,27.92
ACT0019609,CUST002956,2025-11-21 13:25:33,Savings Withdrawal,172.16
ACT0019610,CUST005879,2025-01-29 16:15:00,Login,98.83
ACT0019611,CUST006431,2026-03-03 07:49:01,Credit Repayment,512.73
ACT0019612,CUST006754,2025-01-22 02:41:37,Credit Repayment,66.66
ACT0019613,CUST009993,2026-02-27 01:29:54,Login,14.27
ACT0019614,CUST011015,2026-01-23 04:22:47,Payment,369.69
ACT0019615,CUST000053,2025-09-22 01:54:14,Payment,56.22
ACT0019616,CUST010393,2025-08-05 23:24:25,Credit Repayment,54.93
ACT0019617,CUST011175,2025-09-11 09:30:34,Login,30.96
ACT0019618,CUST005692,2026-02-18 07:13:28,Credit Repayment,53.29
ACT0019619,CUST009249,2025-06-05 22:42:14,Savings Deposit,78.77
ACT0019620,CUST006551,2025-11-10 23:05:43,Payment,43.46
ACT0019621,CUST011199,2026-08-24 13:18:07,Payment,3.44
ACT0019622,CUST008961,2025-03-04 13:34:21,Login,192.14
ACT0019623,CUST003915,2026-05-19 22:40:14,Payment,113.02
ACT0019624,CUST010049,2025-09-18 11:59:41,Savings Deposit,272.66
ACT0019625,CUST007066,2025-07-20 20:58:19,Savings Withdrawal,23.07
ACT0019626,CUST006640,2025-11-30 01:13:56,Savings Deposit,21.01
ACT0019627,CUST004157,2025-02-16 19:03:26,Payment,177.53
ACT0019628,CUST000955,2025-02-13 00:21:57,Login,164.38
ACT0019629,CUST007620,2025-08-10 22:40:44,Savings Withdrawal,446.34
ACT0019630,CUST003782,2025-01-19 18:53:46,Login,96.82
ACT0019631,CUST003497,2025-10-04 18:58:47,Savings Deposit,265.68
ACT0019632,CUST011780,2025-04-25 05:17:33,Application,203.77
ACT0019633,CUST000008,2025-08-12 07:39:52,Application,59.1
ACT0019634,CUST008419,2025-10-11 17:06:34,Savings Deposit,762.58
ACT0019635,CUST003132,2026-02-10 08:12:43,Savings Deposit,16.67
ACT0019636,CUST007575,2026-07-02 12:45:59,Credit Repayment,17.19
ACT0019637,CUST009551,2025-03-27 10:38:15,Credit Repayment,227.81
ACT0019638,CUST000324,2025-03-21 04:52:00,Savings Deposit,65.75
ACT0019639,CUST008778,2026-08-21 13:36:08,Savings Deposit,22.9
ACT0019640,CUST001632,2026-08-24 05:01:38,Savings Deposit,237.88
ACT0019641,CUST001981,2026-05-20 07:25:31,Login,126.16
ACT0019642,CUST008570,2026-08-26 00:07:21,Login,344.41
ACT0019643,CUST001083,2025-12-26 22:28:00,Login,109.16
ACT0019644,CUST007212,2025-04-25 19:15:26,Savings Deposit,25.45
ACT0019645,CUST003135,2025-03-21 01:57:15,Savings Deposit,227.18
ACT0019646,CUST009154,2025-04-28 17:22:18,Savings Deposit,231.02
ACT0019647,CUST002462,2025-12-19 08:14:20,Application,17.54
ACT0019648,CUST000217,2025-02-14 14:30:15,Payment,63.61
ACT0019649,CUST005438,2026-04-30 05:30:21,Payment,19.22
ACT0019650,CUST006047,2026-01-06 02:00:59,Payment,25.06
ACT0019651,CUST008062,2026-03-20 13:21:53,Savings Deposit,273.07
ACT0019652,CUST009128,2025-09-12 07:30:01,Payment,40.31
ACT0019653,CUST011817,2026-08-23 14:22:06,Payment,114.69
ACT0019654,CUST004593,2025-06-23 06:02:05,Login,90.44
ACT0019655,CUST010411,2026-02-21 02:15:29,Application,56.31
ACT0019656,CUST010546,2026-06-12 01:16:47,Login,325.0
ACT0019657,CUST002448,2025-01-21 10:22:09,Credit Repayment,41.59
ACT0019658,CUST000203,2026-05-13 01:28:06,Savings Withdrawal,263.53
ACT0019659,CUST007649,2026-05-22 18:18:20,Payment,145.4
ACT0019660,CUST009653,2025-07-20 17:20:35,Savings Deposit,117.31
ACT0019661,CUST010191,2026-07-07 05:30:56,Payment,26.36
ACT0019662,CUST010681,2025-08-21 00:38:42,Payment,108.98
ACT0019663,CUST008911,2026-02-06 02:50:24,Application,56.14
ACT0019664,CUST000568,2026-08-10 18:08:27,Login,74.56
ACT0019665,CUST006856,2025-01-24 09:19:53,Payment,44.02
ACT0019666,CUST006399,2026-05-21 07:14:54,Payment,187.58
ACT0019667,CUST004972,2026-08-02 00:55:25,Credit Repayment,94.58
ACT0019668,CUST003823,2025-12-22 00:14:39,Payment,45.4
ACT0019669,CUST000389,2026-02-23 05:19:35,Payment,366.01
ACT0019670,CUST003845,2025-02-28 23:52:53,Savings Deposit,7.49
ACT0019671,CUST004650,2025-01-26 12:33:44,Credit Repayment,165.31
ACT0019672,CUST003102,2026-02-01 17:14:59,Savings Deposit,80.48
ACT0019673,CUST005565,2026-04-17 23:37:55,Savings Deposit,41.51
ACT0019674,CUST003307,2025-12-29 14:56:42,Payment,72.53
ACT0019675,CUST007569,2026-02-23 20:02:35,Payment,6.29
ACT0019676,CUST000780,2025-01-02 16:32:16,Credit Repayment,29.29
ACT0019677,CUST004125,2026-06-11 12:43:25,Savings Withdrawal,77.61
ACT0019678,CUST000455,2025-08-31 06:54:00,Payment,120.09
ACT0019679,CUST002360,2025-08-14 10:11:24,Savings Withdrawal,161.71
ACT0019680,CUST005039,2026-01-20 09:15:20,Savings Withdrawal,17.38
ACT0019681,CUST001237,2026-06-06 05:12:47,Savings Deposit,136.29
ACT0019682,CUST008843,2025-12-17 04:55:30,Savings Deposit,4.12
ACT0019683,CUST008987,2026-07-09 07:10:37,Payment,121.61
ACT0019684,CUST003240,2025-12-04 13:43:55,Savings Withdrawal,159.16
ACT0019685,CUST002905,2026-01-01 10:16:49,Payment,36.6
ACT0019686,CUST007434,2025-02-23 11:44:32,Credit Repayment,244.48
ACT0019687,CUST005866,2026-06-20 06:27:31,Login,747.65
ACT0019688,CUST004517,2025-12-19 11:25:27,Application,67.86
ACT0019689,CUST004245,2025-03-25 00:28:54,Payment,2195.42
ACT0019690,CUST006406,2025-03-27 06:03:49,Login,187.85
ACT0019691,CUST010867,2025-08-26 09:37:39,Login,259.62
ACT0019692,CUST008241,2025-05-24 19:37:02,Login,1574.51
ACT0019693,CUST005480,2025-12-05 15:40:23,Payment,13.77
ACT0019694,CUST003957,2026-06-13 18:50:29,Savings Withdrawal,90.83
ACT0019695,CUST010967,2025-12-12 03:33:34,Credit Repayment,60.95
ACT0019696,CUST003481,2025-03-30 17:55:02,Savings Deposit,632.24
ACT0019697,CUST010184,2025-04-30 05:53:55,Credit Repayment,8.31
ACT0019698,CUST010112,2025-02-09 14:29:39,Savings Withdrawal,48.59
ACT0019699,CUST008319,2026-03-16 09:18:37,Payment,68.91
ACT0019700,CUST005142,2026-01-17 22:59:26,Payment,118.23
ACT0019701,CUST005681,2026-05-21 19:49:56,Payment,49.62
ACT0019702,CUST008303,2026-04-28 17:02:05,Credit Repayment,96.56
ACT0019703,CUST010918,2026-01-30 07:19:54,Payment,101.48
ACT0019704,CUST005680,2025-08-26 12:10:51,Savings Deposit,1053.15
ACT0019705,CUST005149,2025-08-21 02:32:13,Savings Deposit,1205.64
ACT0019706,CUST003722,2026-07-14 09:18:42,Savings Withdrawal,84.49
ACT0019707,CUST002401,2026-03-10 07:08:17,Savings Deposit,320.51
ACT0019708,CUST001442,2025-03-28 12:35:52,Login,196.02
ACT0019709,CUST010333,2025-12-11 04:25:11,Savings Withdrawal,404.05
ACT0019710,CUST006297,2025-06-21 03:58:07,Login,203.49
ACT0019711,CUST009906,2026-04-22 22:39:11,Login,264.69
ACT0019712,CUST008239,2025-09-06 15:09:28,Credit Repayment,12.65
ACT0019713,CUST003996,2025-02-17 02:33:54,Savings Deposit,201.62
ACT0019714,CUST009201,2025-04-28 19:49:12,Payment,74.74
ACT0019715,CUST011118,2026-04-07 21:03:59,Savings Withdrawal,67.43
ACT0019716,CUST002686,2025-05-30 05:44:35,Savings Withdrawal,47.0
ACT0019717,CUST004334,2025-10-11 15:49:39,Login,116.87
ACT0019718,CUST005160,2026-04-30 01:23:58,Savings Withdrawal,180.5
ACT0019719,CUST011573,2025-10-30 07:38:05,Payment,19.35
ACT0019720,CUST008100,2025-09-24 22:43:27,Credit Repayment,424.3
ACT0019721,CUST011966,2025-02-25 05:51:08,Credit Repayment,29.81
ACT0019722,CUST006588,2025-01-04 20:12:53,Payment,88.77
ACT0019723,CUST000832,2026-01-19 11:49:50,Savings Deposit,111.44
ACT0019724,CUST011540,2025-05-05 01:21:31,Application,105.76
ACT0019725,CUST005036,2025-04-06 17:36:29,Credit Repayment,298.8
ACT0019726,CUST008446,2026-07-08 07:39:09,Login,69.34
ACT0019727,CUST005028,2026-07-11 20:49:01,Savings Withdrawal,62.01
ACT0019728,CUST000615,2026-04-07 00:17:26,Savings Deposit,611.98
ACT0019729,CUST002883,2026-06-30 16:10:23,Payment,54.9
ACT0019730,CUST008681,2026-04-19 23:11:52,Login,25.49
ACT0019731,CUST003135,2025-07-12 12:16:20,Login,115.78
ACT0019732,CUST005471,2025-10-24 05:21:25,Credit Repayment,122.22
ACT0019733,CUST008191,2025-05-14 01:49:23,Payment,36.59
ACT0019734,CUST009146,2025-09-30 19:47:07,Login,80.09
ACT0019735,CUST009896,2025-01-11 02:38:12,Payment,266.54
ACT0019736,CUST000288,2026-04-01 16:47:22,Payment,81.23
ACT0019737,CUST006897,2025-12-07 15:20:22,Credit Repayment,17.91
ACT0019738,CUST009383,2025-12-18 21:44:01,Payment,43.37
ACT0019739,CUST005121,2026-06-15 00:36:11,Login,160.03
ACT0019740,CUST002866,2026-05-09 04:44:25,Savings Withdrawal,344.86
ACT0019741,CUST009904,2025-02-01 09:01:04,Savings Deposit,21.72
