account_id,customer_id,product_type,opened_date,status,balance
ACC0007227,CUST004503,Savings,2026-02-15 20:13:04,Active,3226.91
ACC0007228,CUST002657,Payments,2023-02-16 19:09:58,Active,5573.57
ACC0007229,CUST008608,Payments,2026-08-01 19:46:41,Closed,1863.41
ACC0007230,CUST003548,Credit,2024-03-12 12:21:37,Active,603.23
ACC0007231,CUST007449,Savings,2022-11-13 07:55:45,Active,951.49
ACC0007232,CUST008855,Payments,2022-09-17 14:53:31,Active,391.36
ACC0007233,CUST003961,Savings,2023-01-07 10:05:12,Active,313.51
ACC0007234,CUST000776,Credit,2022-02-27 06:23:10,Active,1393.52
ACC0007235,CUST000596,Payments,2022-03-27 14:03:24,Dormant,973.81
ACC0007236,CUST007049,Credit,2022-02-05 10:08:36,Active,3858.71
ACC0007237,CUST000320,Credit,2026-05-06 10:20:39,Active,2570.29
ACC0007238,CUST001484,Payments,2026-05-20 11:06:01,Active,162.01
ACC0007239,CUST005851,Credit,2025-10-20 08:22:37,Active,5254.88
ACC0007240,CUST003428,Payments,2022-04-24 03:30:57,Active,697.01
ACC0007241,CUST005059,Payments,2022-06-25 00:11:29,Active,633.44
ACC0007242,CUST008412,Savings,2023-01-03 22:16:02,Active,876.55
ACC0007243,CUST009558,Payments,2025-04-17 23:53:21,Active,991.66
ACC0007244,CUST004624,Payments,2024-11-22 03:10:44,Active,246.97
ACC0007245,CUST000985,Savings,2024-01-06 12:15:00,Dormant,1954.3
ACC0007246,CUST002371,Savings,2024-12-13 05:00:43,Active,639.21
ACC0007247,CUST010200,Payments,2026-04-27 02:09:55,Closed,334.74
ACC0007248,CUST000162,Credit,2022-06-11 16:55:26,Active,3208.3
ACC0007249,CUST002551,Payments,2024-07-09 05:46:48,Active,322.81
ACC0007250,CUST011614,Payments,2023-09-23 09:34:25,Active,1602.48
ACC0007251,CUST004209,Savings,2024-02-13 15:12:01,Active,677.66
ACC0007252,CUST000402,Credit,2022-02-25 12:09:42,Dormant,4112.42
ACC0007253,CUST010320,Savings,2023-01-13 09:53:44,Active,2166.47
ACC0007254,CUST008864,Savings,2022-11-28 04:30:40,Closed,3184.47
ACC0007255,CUST010052,Credit,2025-09-20 14:47:58,Active,134.86
ACC0007256,CUST008112,Payments,2025-06-09 19:57:26,Active,598.1
ACC0007257,CUST006179,Savings,2026-03-31 05:45:33,Active,881.74
ACC0007258,CUST008504,Savings,2023-05-12 17:50:01,Active,1543.2
ACC0007259,CUST000980,Credit,2024-11-20 22:50:18,Active,4035.46
ACC0007260,CUST001234,Credit,2022-12-14 10:39:28,Active,184.94
ACC0007261,CUST007086,Payments,2025-06-25 11:35:39,Active,1441.9
ACC0007262,CUST005626,Credit,2024-05-26 07:36:47,Active,435.75
ACC0007263,CUST009141,Savings,2026-01-29 13:25:17,Active,842.76
ACC0007264,CUST011206,Credit,2024-09-08 06:11:33,Active,352.81
ACC0007265,CUST003148,Payments,2025-07-16 01:03:14,Active,18292.83
ACC0007266,CUST003985,Credit,2022-08-29 19:53:31,Active,2346.67
ACC0007267,CUST002197,Credit,2025-06-21 08:13:08,Active,870.85
ACC0007268,CUST009655,Credit,2024-01-31 11:58:22,Dormant,545.89
ACC0007269,CUST005965,Credit,2026-03-04 04:09:42,Active,2280.88
ACC0007270,CUST004131,Payments,2023-05-13 12:56:50,Active,872.71
ACC0007271,CUST008992,Credit,2023-01-27 23:20:04,Active,1624.76
ACC0007272,CUST005587,Savings,2024-11-28 00:56:41,Active,1525.59
ACC0007273,CUST006059,Savings,2025-12-27 19:49:33,Active,663.63
ACC0007274,CUST009997,Payments,2022-07-11 10:35:48,Active,2081.25
ACC0007275,CUST002874,Payments,2026-03-28 12:27:35,Closed,553.22
ACC0007276,CUST007872,Savings,2024-08-25 10:31:02,Active,335.84
ACC0007277,CUST010427,Payments,2025-03-20 15:39:23,Dormant,1425.8
ACC0007278,CUST010537,Credit,2025-12-09 08:58:12,Active,3183.01
ACC0007279,CUST010465,Savings,2023-11-18 06:37:28,Dormant,283.51
ACC0007280,CUST002542,Payments,2026-01-31 06:56:08,Active,11914.08
ACC0007281,CUST007900,Payments,2026-03-12 14:17:10,Closed,356.99
ACC0007282,CUST006888,Payments,2025-05-24 01:53:44,Active,1503.84
ACC0007283,CUST000892,Payments,2022-03-02 07:25:45,Active,13309.66
ACC0007284,CUST006451,Payments,2024-09-03 20:51:15,Dormant,271.42
ACC0007285,CUST002786,Savings,2023-04-24 20:48:04,Active,334.5
ACC0007286,CUST006215,Savings,2022-06-04 12:03:47,Active,4619.89
ACC0007287,CUST007424,Credit,2022-06-11 17:50:52,Closed,5782.96
ACC0007288,CUST008370,Savings,2026-02-24 20:27:09,Active,182.82
ACC0007289,CUST009376,Savings,2023-10-10 04:32:03,Active,502.26
ACC0007290,CUST007020,Payments,2022-06-19 00:57:40,Active,672.02
ACC0007291,CUST005692,Credit,2025-06-04 04:17:17,Active,599.38
ACC0007292,CUST011676,Payments,2024-12-04 16:58:15,Active,1654.84
ACC0007293,CUST003649,Savings,2023-11-09 12:47:27,Closed,1250.66
ACC0007294,CUST003561,Savings,2024-06-08 18:19:21,Active,221.34
ACC0007295,CUST010615,Payments,2024-07-31 05:55:36,Active,4867.39
ACC0007296,CUST011581,Savings,2026-04-17 15:51:23,Active,267.21
ACC0007297,CUST004576,Credit,2023-11-29 03:56:11,Active,2056.26
ACC0007298,CUST010339,Savings,2022-02-24 09:13:37,Active,94.32
ACC0007299,CUST010995,Savings,2022-02-25 17:41:29,Active,372.62
ACC0007300,CUST010219,Payments,2025-03-24 07:09:59,Dormant,355.68
ACC0007301,CUST006389,Payments,2022-04-18 08:40:42,Active,10202.33
ACC0007302,CUST009114,Payments,2026-05-13 01:50:07,Active,566.25
ACC0007303,CUST007372,Credit,2022-03-17 18:42:39,Active,1691.7
ACC0007304,CUST000419,Payments,2025-01-02 01:09:15,Active,2486.81
ACC0007305,CUST001500,Payments,2025-09-27 22:48:39,Active,2156.45
ACC0007306,CUST011281,Payments,2022-08-28 05:07:01,Active,648.59
ACC0007307,CUST003212,Savings,2022-05-21 14:01:36,Active,774.33
ACC0007308,CUST002099,Payments,2026-08-04 18:38:43,Active,2219.14
ACC0007309,CUST011697,Payments,2023-07-15 13:25:50,Active,1333.42
ACC0007310,CUST004071,Payments,2023-03-06 18:10:28,Closed,6265.57
ACC0007311,CUST008625,Credit,2024-07-27 16:57:33,Active,96.62
ACC0007312,CUST009458,Payments,2023-03-04 11:47:18,Active,3509.56
ACC0007313,CUST005725,Payments,2024-06-22 07:43:52,Active,1431.77
ACC0007314,CUST007604,Savings,2023-06-09 21:45:32,Active,7386.67
ACC0007315,CUST006258,Payments,2024-11-04 00:56:59,Active,13158.63
ACC0007316,CUST005457,Credit,2022-05-31 16:56:28,Active,1022.63
ACC0007317,CUST001054,Savings,2024-06-05 19:31:14,Active,1772.11
ACC0007318,CUST001255,Savings,2024-08-07 16:55:41,Active,741.4
ACC0007319,CUST009400,Payments,2024-04-12 01:56:27,Active,3341.57
ACC0007320,CUST010225,Payments,2023-04-09 08:58:03,Closed,3424.75
ACC0007321,CUST000857,Credit,2025-02-04 15:42:16,Active,784.74
ACC0007322,CUST003706,Payments,2023-07-26 03:35:49,Closed,2490.79
ACC0007323,CUST004644,Savings,2023-05-08 11:11:44,Active,1034.28
ACC0007324,CUST000484,Savings,2022-11-12 00:59:17,Active,457.87
ACC0007325,CUST004928,Payments,2024-02-09 17:01:41,Active,1524.03
ACC0007326,CUST011411,Savings,2024-02-29 04:07:53,Active,2011.25
ACC0007327,CUST007238,Savings,2023-12-30 15:19:38,Active,2152.26
ACC0007328,CUST010931,Credit,2023-07-03 08:15:57,Active,436.84
ACC0007329,CUST004987,Payments,2023-08-22 08:07:17,Active,892.69
ACC0007330,CUST009066,Payments,2025-01-27 02:44:18,Closed,203.1
ACC0007331,CUST011529,Payments,2026-08-09 14:59:12,Active,1296.02
ACC0007332,CUST006464,Payments,2025-02-18 17:55:49,Active,1227.16
ACC0007333,CUST009575,Credit,2026-03-04 07:29:33,Active,252.07
ACC0007334,CUST002343,Savings,2024-06-08 01:02:16,Active,244.49
ACC0007335,CUST011512,Payments,2025-02-13 03:56:15,Active,2042.08
ACC0007336,CUST011842,Payments,2023-09-05 03:11:35,Active,4287.77
ACC0007337,CUST006225,Savings,2025-06-01 21:15:00,Active,461.96
ACC0007338,CUST001213,Payments,2024-07-02 18:53:38,Dormant,963.28
ACC0007339,CUST003627,Payments,2026-01-12 00:01:17,Active,230.9
ACC0007340,CUST003650,Savings,2023-12-09 18:53:49,Active,2836.77
ACC0007341,CUST011776,Savings,2023-08-29 02:19:35,Active,5283.86
ACC0007342,CUST000708,Payments,2023-12-25 11:08:24,Active,334.11
ACC0007343,CUST000975,Savings,2024-06-12 15:46:03,Active,249.88
ACC0007344,CUST010006,Savings,2022-06-06 21:47:01,Active,891.0
ACC0007345,CUST011125,Savings,2023-08-20 19:57:55,Active,1363.05
ACC0007346,CUST003084,Payments,2024-04-22 10:59:20,Closed,286.06
ACC0007347,CUST001150,Credit,2026-02-13 17:57:28,Closed,303.84
ACC0007348,CUST011375,Savings,2024-09-25 04:42:41,Active,3280.37
ACC0007349,CUST009683,Payments,2024-10-22 05:44:04,Closed,188.32
ACC0007350,CUST008724,Savings,2023-07-05 22:47:46,Dormant,222.69
ACC0007351,CUST009360,Savings,2024-08-04 21:22:16,Active,927.37
ACC0007352,CUST011367,Credit,2026-02-19 19:34:42,Active,7737.78
ACC0007353,CUST007917,Savings,2025-07-03 08:38:27,Active,641.2
ACC0007354,CUST001204,Payments,2024-08-23 18:34:49,Active,315.1
ACC0007355,CUST009391,Payments,2025-09-28 05:20:59,Active,1917.53
ACC0007356,CUST001025,Payments,2023-05-05 05:56:55,Active,3580.01
ACC0007357,CUST001057,Payments,2023-12-29 01:18:14,Active,4599.18
ACC0007358,CUST005803,Savings,2024-05-18 05:05:18,Active,1637.07
ACC0007359,CUST004483,Savings,2022-12-30 08:16:41,Active,2050.85
ACC0007360,CUST006807,Payments,2022-12-14 14:56:35,Active,2093.06
ACC0007361,CUST004038,Credit,2024-09-29 01:12:28,Active,1364.64
ACC0007362,CUST010137,Credit,2023-02-12 13:51:56,Active,7504.4
ACC0007363,CUST011779,Savings,2023-02-10 06:12:18,Active,1180.96
ACC0007364,CUST011582,Savings,2022-11-01 23:27:33,Dormant,1015.21
ACC0007365,CUST005671,Payments,2025-06-11 07:37:48,Active,2754.4
ACC0007366,CUST006335,Credit,2022-11-27 15:18:21,Active,1372.72
ACC0007367,CUST000596,Payments,2024-05-20 16:56:22,Active,8399.97
ACC0007368,CUST010558,Savings,2024-03-16 01:44:40,Dormant,8875.29
ACC0007369,CUST003112,Savings,2022-08-05 06:48:54,Active,405.32
ACC0007370,CUST002971,Payments,2022-04-10 00:43:32,Dormant,2584.28
ACC0007371,CUST010130,Payments,2025-05-30 21:59:34,Closed,1150.43
ACC0007372,CUST011769,Savings,2023-07-14 11:32:48,Closed,1567.45
ACC0007373,CUST010700,Payments,2026-03-01 06:20:08,Dormant,3763.09
ACC0007374,CUST000280,Payments,2024-03-19 08:43:39,Closed,823.21
ACC0007375,CUST011129,Credit,2023-08-07 07:07:40,Dormant,467.0
ACC0007376,CUST005064,Savings,2022-09-10 05:32:19,Active,598.12
ACC0007377,CUST001730,Savings,2022-07-29 00:08:51,Active,941.44
ACC0007378,CUST001803,Payments,2023-08-23 16:40:27,Active,133.88
ACC0007379,CUST008258,Payments,2023-01-24 04:34:18,Active,751.64
ACC0007380,CUST009693,Payments,2024-07-09 15:17:05,Active,1075.2
ACC0007381,CUST004829,Payments,2022-01-19 13:42:15,Closed,2803.72
ACC0007382,CUST007216,Payments,2026-03-08 20:40:15,Active,578.47
ACC0007383,CUST008826,Credit,2024-02-04 17:16:56,Active,1682.27
ACC0007384,CUST005064,Payments,2023-06-29 05:16:10,Active,1178.78
ACC0007385,CUST009893,Payments,2022-03-10 18:04:26,Active,2664.3
ACC0007386,CUST003498,Credit,2022-01-09 13:31:32,Active,3717.2
ACC0007387,CUST003136,Credit,2022-11-18 07:49:40,Active,704.15
ACC0007388,CUST005736,Credit,2025-02-11 16:45:06,Active,3732.91
ACC0007389,CUST006005,Payments,2022-03-09 05:44:55,Active,3063.49
ACC0007390,CUST003777,Payments,2026-06-06 16:23:01,Active,768.68
ACC0007391,CUST003928,Savings,2022-06-21 12:07:33,Active,3340.74
ACC0007392,CUST003635,Credit,2026-07-26 13:50:02,Closed,1435.82
ACC0007393,CUST005472,Payments,2023-07-28 00:16:29,Active,2316.75
ACC0007394,CUST008314,Credit,2024-02-21 00:33:54,Active,2003.22
ACC0007395,CUST003488,Credit,2025-05-21 17:20:40,Closed,632.74
ACC0007396,CUST008211,Payments,2022-10-24 21:39:03,Active,576.83
ACC0007397,CUST004076,Savings,2022-09-16 02:05:00,Active,4368.33
ACC0007398,CUST002296,Payments,2025-02-10 15:45:52,Closed,678.06
ACC0007399,CUST003268,Payments,2024-05-05 15:10:32,Active,132.87
ACC0007400,CUST009830,Payments,2025-09-24 01:01:26,Active,519.6
ACC0007401,CUST003582,Payments,2024-02-29 06:16:55,Active,3983.26
ACC0007402,CUST007792,Payments,2024-07-27 14:07:47,Active,5101.68
ACC0007403,CUST006936,Savings,2023-07-01 21:19:05,Active,3629.18
ACC0007404,CUST008308,Credit,2023-08-16 23:33:36,Active,727.83
ACC0007405,CUST007204,Payments,2026-07-14 19:13:21,Active,771.26
ACC0007406,CUST011942,Payments,2023-07-18 03:49:55,Active,1651.06
ACC0007407,CUST011049,Savings,2026-02-07 12:30:56,Active,2042.57
ACC0007408,CUST003880,Payments,2024-01-15 18:55:20,Dormant,131.37
ACC0007409,CUST004687,Payments,2024-11-12 16:58:36,Dormant,427.75
ACC0007410,CUST004395,Payments,2022-12-11 04:48:13,Active,1228.86
ACC0007411,CUST007890,Savings,2023-07-08 16:21:51,Active,815.2
ACC0007412,CUST005864,Credit,2023-12-18 19:26:41,Active,479.63
ACC0007413,CUST011586,Savings,2025-07-03 12:48:50,Active,1749.07
ACC0007414,CUST008581,Savings,2025-10-20 20:11:04,Active,611.33
ACC0007415,CUST005597,Savings,2024-07-14 08:50:50,Active,153.54
ACC0007416,CUST003801,Credit,2024-07-25 16:48:26,Active,3112.8
ACC0007417,CUST009350,Savings,2022-03-11 14:38:18,Closed,986.18
ACC0007418,CUST009954,Payments,2026-02-09 04:32:35,Dormant,1558.9
ACC0007419,CUST011638,Payments,2025-03-26 17:53:07,Active,347.8
ACC0007420,CUST006563,Payments,2023-08-13 20:01:49,Active,392.55
ACC0007421,CUST009478,Payments,2025-02-06 02:52:59,Active,176.2
ACC0007422,CUST010593,Savings,2022-11-12 17:21:45,Active,1643.5
ACC0007423,CUST000967,Savings,2025-04-25 05:19:24,Active,879.09
ACC0007424,CUST001759,Savings,2022-03-26 09:39:11,Active,3819.23
ACC0007425,CUST002318,Payments,2026-08-01 22:26:55,Active,565.27
ACC0007426,CUST002754,Credit,2026-01-02 04:00:13,Active,388.82
ACC0007427,CUST003539,Payments,2025-01-07 21:19:36,Active,375.83
ACC0007428,CUST000045,Savings,2024-08-06 08:29:56,Active,2411.91
ACC0007429,CUST008235,Savings,2025-08-23 08:47:07,Active,12475.19
ACC0007430,CUST007285,Savings,2022-02-20 05:51:33,Active,748.59
ACC0007431,CUST008058,Payments,2022-11-23 00:47:20,Active,2065.74
ACC0007432,CUST009416,Savings,2024-04-14 10:13:24,Closed,629.72
ACC0007433,CUST001646,Credit,2022-07-06 23:45:47,Dormant,718.07
ACC0007434,CUST003918,Credit,2023-04-26 22:34:43,Closed,320.75
ACC0007435,CUST005393,Payments,2024-07-26 18:09:40,Active,1230.76
ACC0007436,CUST003197,Payments,2023-03-17 13:58:10,Active,561.23
ACC0007437,CUST005062,Credit,2023-10-26 13:00:04,Active,413.25
ACC0007438,CUST005574,Payments,2026-04-08 18:14:59,Active,3725.4
ACC0007439,CUST008279,Savings,2025-03-31 11:59:31,Active,2733.24
ACC0007440,CUST002648,Credit,2026-06-03 02:53:59,Dormant,3841.58
ACC0007441,CUST003132,Payments,2023-01-31 02:11:58,Active,1423.66
ACC0007442,CUST003420,Payments,2025-05-31 12:16:52,Closed,477.93
ACC0007443,CUST002854,Savings,2026-03-27 20:29:22,Active,1580.7
ACC0007444,CUST009918,Payments,2023-02-23 17:22:01,Active,1456.73
ACC0007445,CUST007161,Savings,2022-07-03 13:21:38,Dormant,446.33
ACC0007446,CUST009645,Payments,2022-06-17 03:11:10,Active,7870.35
ACC0007447,CUST000994,Savings,2026-06-25 14:04:35,Active,1094.53
ACC0007448,CUST008487,Payments,2022-04-03 00:54:29,Dormant,1315.88
ACC0007449,CUST008027,Payments,2024-01-08 04:50:58,Active,1318.12
ACC0007450,CUST009441,Payments,2022-03-23 13:24:28,Active,1829.75
ACC0007451,CUST005274,Payments,2023-04-30 20:30:27,Active,835.12
ACC0007452,CUST008922,Credit,2026-06-29 22:31:35,Active,4138.56
ACC0007453,CUST006437,Payments,2022-10-02 03:44:47,Active,5032.0
ACC0007454,CUST009690,Payments,2022-10-22 07:32:39,Active,145.88
ACC0007455,CUST009624,Savings,2022-02-17 16:33:27,Active,866.43
ACC0007456,CUST010128,Savings,2025-05-18 08:35:11,Dormant,3538.21
ACC0007457,CUST002172,Credit,2022-12-18 05:30:07,Active,1772.76
ACC0007458,CUST008615,Payments,2023-06-14 04:14:48,Active,352.26
ACC0007459,CUST002520,Savings,2025-06-22 13:00:56,Dormant,727.57
ACC0007460,CUST005707,Payments,2025-07-14 02:09:00,Closed,5369.0
ACC0007461,CUST010813,Savings,2024-04-02 16:26:17,Active,206.92
ACC0007462,CUST001514,Savings,2025-10-09 07:04:46,Active,1252.02
ACC0007463,CUST008892,Payments,2023-03-20 21:40:33,Active,992.14
ACC0007464,CUST003661,Savings,2023-01-10 13:30:07,Active,728.37
ACC0007465,CUST003153,Credit,2023-07-25 06:57:16,Active,786.74
ACC0007466,CUST000601,Credit,2022-01-29 11:29:18,Dormant,2124.31
ACC0007467,CUST008649,Payments,2024-04-15 09:48:26,Active,2274.17
ACC0007468,CUST009960,Payments,2022-07-14 21:24:54,Active,1535.99
ACC0007469,CUST005487,Savings,2022-03-29 10:53:38,Closed,2109.24
ACC0007470,CUST002350,Payments,2022-11-18 23:05:30,Active,948.83
ACC0007471,CUST007408,Savings,2022-02-10 17:32:04,Active,4694.11
ACC0007472,CUST011716,Credit,2022-09-07 04:58:15,Active,2339.08
ACC0007473,CUST009440,Payments,2025-10-07 16:26:08,Active,602.87
ACC0007474,CUST009109,Savings,2026-03-21 07:32:33,Active,1859.37
ACC0007475,CUST000538,Payments,2024-02-09 06:07:53,Active,3297.73
ACC0007476,CUST010797,Savings,2024-05-31 20:21:28,Closed,1368.93
ACC0007477,CUST007335,Savings,2024-04-20 16:14:05,Active,400.45
ACC0007478,CUST007796,Credit,2024-10-25 11:50:50,Closed,162.28
ACC0007479,CUST004062,Payments,2024-10-21 19:06:58,Active,2177.26
ACC0007480,CUST010581,Savings,2023-05-31 20:35:26,Active,351.45
ACC0007481,CUST006194,Savings,2023-07-09 21:00:34,Active,458.63
ACC0007482,CUST002969,Savings,2025-07-10 03:09:56,Active,474.46
ACC0007483,CUST004366,Savings,2023-01-04 11:55:15,Active,393.42
ACC0007484,CUST002647,Payments,2022-02-08 07:30:46,Active,769.03
ACC0007485,CUST011293,Payments,2022-01-15 16:25:25,Active,1193.98
ACC0007486,CUST009619,Savings,2022-08-03 22:49:12,Active,508.18
ACC0007487,CUST007166,Savings,2023-10-05 04:46:24,Active,444.46
ACC0007488,CUST009240,Savings,2026-04-15 07:13:11,Active,749.33
ACC0007489,CUST010160,Credit,2024-09-24 12:58:54,Active,862.84
ACC0007490,CUST004187,Payments,2026-01-18 09:16:30,Active,1455.66
ACC0007491,CUST003081,Payments,2026-02-23 14:53:20,Closed,1380.54
ACC0007492,CUST010952,Payments,2022-05-10 06:30:18,Closed,301.14
ACC0007493,CUST004376,Payments,2022-09-07 16:27:08,Active,2695.92
ACC0007494,CUST000488,Payments,2024-07-23 23:09:00,Active,259.41
ACC0007495,CUST009445,Payments,2026-03-21 03:54:42,Closed,1420.51
ACC0007496,CUST002684,Credit,2025-05-21 21:18:14,Active,950.23
ACC0007497,CUST002814,Payments,2024-01-06 17:00:23,Active,6407.38
ACC0007498,CUST008433,Credit,2023-03-10 20:40:28,Active,677.64
ACC0007499,CUST012000,Payments,2023-04-09 20:29:04,Active,1150.36
ACC0007500,CUST001072,Savings,2022-01-27 22:00:37,Active,1181.78
ACC0007501,CUST007921,Savings,2024-11-12 09:16:49,Active,2056.55
ACC0007502,CUST003999,Payments,2025-01-17 22:23:38,Active,3787.88
ACC0007503,CUST010762,Payments,2024-05-17 19:43:32,Active,1450.87
ACC0007504,CUST010800,Savings,2025-07-31 00:04:07,Closed,12408.42
ACC0007505,CUST001255,Credit,2025-05-12 05:35:37,Active,837.21
ACC0007506,CUST000566,Savings,2025-05-20 07:37:47,Dormant,3869.68
ACC0007507,CUST004966,Savings,2022-04-08 15:04:35,Active,1408.35
ACC0007508,CUST000763,Credit,2022-10-13 22:39:55,Closed,1271.14
ACC0007509,CUST004032,Savings,2026-01-13 16:48:25,Active,307.58
ACC0007510,CUST002084,Savings,2024-08-14 04:52:18,Active,2032.0
ACC0007511,CUST011652,Credit,2022-08-13 02:56:19,Active,867.67
ACC0007512,CUST008505,Savings,2026-05-08 01:52:19,Active,1066.43
ACC0007513,CUST001737,Savings,2024-11-02 15:16:17,Closed,1081.31
ACC0007514,CUST007449,Savings,2024-02-05 20:13:30,Active,1942.29
ACC0007515,CUST008978,Savings,2024-03-24 08:43:59,Active,3754.43
ACC0007516,CUST009716,Payments,2024-09-19 15:45:39,Active,900.29
ACC0007517,CUST007571,Savings,2024-08-19 16:14:40,Active,777.24
ACC0007518,CUST007037,Credit,2024-09-11 11:54:01,Active,1421.33
ACC0007519,CUST010217,Savings,2023-06-15 19:55:39,Active,363.86
ACC0007520,CUST003007,Credit,2022-04-20 09:15:18,Active,444.71
ACC0007521,CUST011728,Credit,2024-06-08 00:29:31,Active,1899.69
ACC0007522,CUST002560,Savings,2024-08-28 02:38:38,Dormant,604.32
ACC0007523,CUST009671,Payments,2024-05-19 10:39:46,Active,2526.9
ACC0007524,CUST011594,Savings,2026-07-04 05:58:18,Active,984.68
ACC0007525,CUST003026,Credit,2022-10-17 15:00:39,Active,760.4
ACC0007526,CUST007821,Payments,2025-06-11 19:26:39,Active,3630.52
ACC0007527,CUST010011,Payments,2022-02-02 03:29:23,Active,548.74
ACC0007528,CUST003595,Payments,2023-07-02 14:29:16,Active,1097.95
ACC0007529,CUST006322,Savings,2025-01-17 00:44:24,Active,564.15
ACC0007530,CUST009613,Savings,2024-04-12 10:51:07,Active,1080.53
ACC0007531,CUST007840,Savings,2023-02-16 06:47:42,Dormant,2147.98
ACC0007532,CUST009701,Savings,2024-03-20 08:41:29,Active,1287.29
ACC0007533,CUST003366,Savings,2024-06-14 14:33:27,Active,1052.03
ACC0007534,CUST006094,Payments,2022-07-02 06:23:49,Active,955.06
ACC0007535,CUST009793,Savings,2022-01-31 05:19:57,Active,1451.43
ACC0007536,CUST002706,Savings,2023-01-23 11:29:34,Active,1754.4
ACC0007537,CUST005334,Savings,2023-03-27 22:52:27,Active,1726.79
ACC0007538,CUST006322,Savings,2024-06-12 05:25:23,Active,1315.68
ACC0007539,CUST009701,Savings,2022-03-10 06:32:26,Active,593.88
ACC0007540,CUST009018,Savings,2023-10-12 11:20:28,Active,950.46
ACC0007541,CUST005128,Payments,2023-05-12 18:18:11,Active,689.54
ACC0007542,CUST011448,Savings,2024-10-30 22:08:18,Active,1635.33
ACC0007543,CUST007399,Credit,2025-05-16 11:17:21,Closed,832.74
ACC0007544,CUST007423,Credit,2025-05-26 00:29:49,Active,857.02
ACC0007545,CUST001236,Credit,2024-11-24 00:04:28,Closed,4978.05
ACC0007546,CUST002739,Savings,2024-04-27 01:02:33,Active,996.37
ACC0007547,CUST001110,Payments,2022-10-05 11:48:49,Active,164.37
ACC0007548,CUST000200,Credit,2024-10-31 13:23:40,Dormant,6270.54
ACC0007549,CUST011436,Payments,2022-07-24 13:58:38,Closed,1095.18
ACC0007550,CUST003383,Payments,2023-12-16 21:44:25,Active,789.19
ACC0007551,CUST008713,Payments,2022-07-19 03:19:39,Active,786.12
ACC0007552,CUST006285,Savings,2023-04-04 07:47:02,Active,771.81
