transaction_id,customer_id,transaction_date,product_type,transaction_type,revenue,cost
TXN0002233,CUST000514,2025-03-04 13:18:13,Payments,Interest Expense,16.86,8.07
TXN0002234,CUST008385,2025-04-15 10:43:36,Savings,Interchange,36.92,5.64
TXN0002235,CUST004995,2025-12-11 21:43:30,Payments,Fee,7.05,6.64
TXN0002236,CUST006160,2026-05-29 03:25:37,Payments,Interest Income,16.45,9.57
TXN0002237,CUST000079,2025-05-31 19:58:44,Payments,Interest Income,11.04,10.11
TXN0002238,CUST010760,2025-11-12 10:00:16,Credit,Interchange,3.81,5.44
TXN0002239,CUST008513,2026-03-27 03:01:36,Credit,Interchange,3.23,0.26
TXN0002240,CUST005005,2025-08-13 11:08:07,Savings,Interest Income,10.02,12.21
TXN0002241,CUST002044,2026-06-23 20:57:04,Savings,Other,1.94,2.65
TXN0002242,CUST006145,2025-07-19 22:39:49,Payments,Fee,15.08,8.69
TXN0002243,CUST003292,2025-04-01 07:37:27,Savings,Interest Expense,31.09,0.0
TXN0002244,CUST009744,2026-08-04 23:56:17,Payments,Fee,26.23,5.71
TXN0002245,CUST008094,2025-10-01 12:52:42,Payments,Fee,21.74,8.4
TXN0002246,CUST009590,2026-03-08 17:11:35,Payments,Interchange,14.36,2.45
TXN0002247,CUST004396,2025-09-26 23:06:37,Savings,Interchange,23.08,6.2
TXN0002248,CUST005910,2025-03-15 16:38:11,Savings,Interchange,15.07,0.0
TXN0002249,CUST004616,2025-08-12 06:33:46,Payments,Interchange,28.01,3.07
TXN0002250,CUST002201,2025-03-18 03:07:57,Payments,FX,29.17,1.96
TXN0002251,CUST010696,2026-04-02 15:39:06,Payments,Interest Income,19.27,9.73
TXN0002252,CUST004102,2026-06-03 01:27:07,Payments,Interest Expense,-0.68,0.0
TXN0002253,CUST008303,2025-10-01 01:25:39,Payments,FX,23.45,2.28
TXN0002254,CUST001347,2025-01-25 02:02:06,Payments,Fee,13.23,13.25
TXN0002255,CUST003054,2026-07-15 07:50:52,Savings,Fee,17.04,7.25
TXN0002256,CUST002971,2026-01-05 03:52:24,Payments,Fee,4.61,5.96
TXN0002257,CUST003542,2025-08-23 01:48:05,Savings,Interest Income,30.86,4.55
TXN0002258,CUST011518,2025-10-23 04:04:49,Payments,Interest Income,23.35,8.69
TXN0002259,CUST011676,2025-01-08 15:20:18,Payments,Interest Income,11.23,10.61
TXN0002260,CUST004271,2026-01-27 19:34:32,Payments,Fee,33.83,1.67
TXN0002261,CUST011145,2025-07-12 13:58:48,Payments,Fee,8.81,0.64
TXN0002262,CUST011984,2026-03-31 22:46:27,Credit,Fee,31.35,3.58
TXN0002263,CUST010779,2025-04-21 00:32:11,Payments,Fee,15.78,2.72
TXN0002264,CUST006683,2025-10-28 08:54:48,Savings,FX,8.31,0.97
TXN0002265,CUST004703,2026-06-21 22:23:43,Savings,Interest Income,37.66,4.7
TXN0002266,CUST002467,2026-02-16 15:28:19,Payments,Fee,12.36,7.11
TXN0002267,CUST008935,2025-05-01 08:10:28,Savings,Interchange,3.14,4.82
TXN0002268,CUST006755,2026-05-23 23:48:47,Payments,FX,16.29,6.07
TXN0002269,CUST006603,2025-08-23 23:22:11,Credit,Interchange,18.96,9.68
TXN0002270,CUST011803,2025-03-21 07:09:57,Payments,Interchange,-2.88,10.0
TXN0002271,CUST003281,2025-09-22 05:45:49,Credit,FX,21.63,12.27
TXN0002272,CUST010059,2025-06-10 20:16:05,Savings,Fee,-0.39,4.77
TXN0002273,CUST010947,2025-07-31 16:29:37,Savings,Interest Income,-5.0,3.43
TXN0002274,CUST002801,2025-08-06 13:51:47,Payments,Interest Income,13.68,9.26
TXN0002275,CUST009371,2025-01-10 06:32:35,Credit,Other,27.37,7.99
TXN0002276,CUST011175,2025-05-16 11:57:41,Credit,Interchange,3.98,2.71
TXN0002277,CUST007356,2025-07-17 14:42:08,Savings,Interchange,38.24,6.77
TXN0002278,CUST000230,2025-02-25 05:45:59,Payments,Interest Income,19.16,0.0
TXN0002279,CUST008214,2025-03-11 12:23:50,Savings,Interchange,47.47,10.45
TXN0002280,CUST006331,2026-07-17 17:18:07,Savings,Interest Expense,33.83,4.81
TXN0002281,CUST007647,2025-04-29 10:37:01,Payments,Interchange,25.49,0.8
TXN0002282,CUST006087,2025-05-17 07:10:13,Credit,Fee,23.62,7.99
TXN0002283,CUST002630,2025-01-09 02:41:31,Credit,Interest Income,10.04,8.27
TXN0002284,CUST000135,2026-04-04 16:24:21,Payments,Interchange,-1.06,2.89
TXN0002285,CUST009102,2025-03-30 14:55:50,Payments,Other,4.5,0.0
TXN0002286,CUST006658,2025-05-03 07:14:33,Savings,Interest Income,30.54,0.0
TXN0002287,CUST007467,2025-04-26 07:14:22,Credit,Fee,8.32,4.11
TXN0002288,CUST009944,2025-04-09 03:28:54,Payments,Interchange,9.08,10.85
TXN0002289,CUST008591,2026-06-03 15:37:07,Credit,Interest Expense,34.15,15.07
TXN0002290,CUST002121,2026-03-18 20:50:21,Credit,Fee,24.93,4.13
TXN0002291,CUST005544,2025-05-03 16:57:38,Payments,FX,11.22,1.42
TXN0002292,CUST008195,2026-03-29 13:39:41,Payments,Interest Income,6.83,11.15
TXN0002293,CUST008893,2025-01-11 14:42:52,Savings,Interchange,7.8,5.08
TXN0002294,CUST010908,2025-09-13 03:01:05,Credit,Interchange,26.54,0.0
TXN0002295,CUST007874,2026-08-13 20:28:01,Savings,Interest Expense,27.41,10.09
TXN0002296,CUST007025,2026-03-03 11:31:49,Credit,Fee,1.71,0.0
TXN0002297,CUST003490,2025-01-10 07:57:36,Payments,Interest Expense,12.55,5.96
TXN0002298,CUST008568,2025-01-21 12:51:17,Payments,Fee,21.67,12.24
TXN0002299,CUST010590,2025-11-28 15:13:58,Payments,FX,25.27,6.7
TXN0002300,CUST005642,2025-07-24 14:17:24,Payments,Interchange,20.79,0.0
TXN0002301,CUST002124,2025-08-25 22:02:45,Payments,FX,11.0,4.36
TXN0002302,CUST010408,2026-06-17 03:15:57,Credit,Interest Income,11.23,2.34
TXN0002303,CUST001179,2026-02-27 19:27:58,Credit,Interchange,11.59,0.0
TXN0002304,CUST007355,2025-02-18 07:33:26,Credit,Interest Income,13.97,18.28
TXN0002305,CUST006163,2025-01-21 14:14:09,Savings,Interest Expense,3.25,8.46
TXN0002306,CUST009781,2026-05-14 11:52:04,Savings,FX,15.99,17.72
TXN0002307,CUST001643,2026-01-13 15:52:23,Payments,Interest Expense,-5.0,3.16
TXN0002308,CUST002136,2025-08-25 10:33:58,Savings,FX,4.31,9.39
TXN0002309,CUST000153,2026-01-06 07:17:20,Credit,FX,4.64,2.14
TXN0002310,CUST011599,2025-06-10 15:47:36,Savings,Fee,15.19,2.23
TXN0002311,CUST011297,2025-10-28 19:27:07,Credit,Fee,8.71,3.19
TXN0002312,CUST001384,2026-05-06 19:22:24,Payments,Interchange,19.26,6.53
TXN0002313,CUST011445,2025-06-14 02:10:57,Credit,Fee,19.25,2.8
TXN0002314,CUST000339,2025-01-02 16:55:53,Savings,Interest Income,24.88,7.51
TXN0002315,CUST011886,2026-06-21 02:13:59,Savings,Interchange,4.96,9.16
TXN0002316,CUST003464,2025-06-13 04:04:53,Savings,Fee,11.72,8.49
TXN0002317,CUST011299,2025-03-26 16:01:15,Savings,Fee,-0.93,10.69
TXN0002318,CUST001727,2025-07-03 22:20:17,Credit,Fee,21.51,16.4
TXN0002319,CUST002515,2025-06-09 22:34:22,Credit,Interchange,-5.0,18.08
TXN0002320,CUST004417,2025-12-25 15:01:40,Savings,Interest Income,19.23,8.37
TXN0002321,CUST003793,2025-05-14 11:43:09,Savings,Fee,22.87,11.68
TXN0002322,CUST011908,2026-06-12 19:27:44,Payments,Interchange,4.42,7.88
TXN0002323,CUST006515,2026-05-28 23:49:54,Savings,Interchange,23.84,0.0
TXN0002324,CUST008721,2025-03-03 20:37:54,Payments,Interchange,21.46,6.32
TXN0002325,CUST008875,2025-07-02 15:47:39,Credit,Interest Expense,32.69,0.0
TXN0002326,CUST000810,2026-03-16 14:06:42,Savings,Interchange,9.47,6.02
TXN0002327,CUST001400,2026-05-12 11:25:33,Credit,Interchange,25.05,2.33
TXN0002328,CUST005022,2026-07-02 16:07:20,Credit,Fee,0.21,4.74
TXN0002329,CUST005896,2025-01-11 08:13:46,Payments,Fee,0.8,0.18
TXN0002330,CUST007105,2025-11-03 19:26:28,Payments,Interest Expense,20.11,6.24
TXN0002331,CUST003093,2025-05-31 22:11:39,Credit,Fee,13.69,4.61
TXN0002332,CUST011552,2025-12-26 10:19:41,Savings,Interchange,26.75,9.7
TXN0002333,CUST002211,2026-03-21 01:34:46,Payments,Fee,3.31,10.99
TXN0002334,CUST008107,2025-12-20 16:35:51,Credit,Interest Income,24.37,1.2
TXN0002335,CUST007296,2026-03-31 17:50:39,Payments,Fee,20.38,0.0
TXN0002336,CUST008123,2025-12-28 22:21:35,Payments,Fee,7.27,0.0
TXN0002337,CUST006506,2025-05-12 21:17:34,Payments,Interchange,28.45,8.04
TXN0002338,CUST003109,2025-10-06 09:24:45,Payments,Fee,20.66,13.69
TXN0002339,CUST011333,2025-11-21 03:14:53,Savings,Interest Expense,18.21,0.0
TXN0002340,CUST001079,2025-01-14 20:01:02,Savings,Fee,21.94,1.51
TXN0002341,CUST002366,2025-07-04 17:21:26,Credit,Other,4.99,8.51
TXN0002342,CUST001680,2025-10-05 11:36:02,Payments,Interchange,8.42,8.78
TXN0002343,CUST002579,2025-05-23 02:37:22,Payments,Interest Income,11.5,9.77
TXN0002344,CUST005963,2026-03-08 22:02:03,Payments,Interest Expense,17.32,3.97
TXN0002345,CUST010654,2025-03-14 12:48:48,Savings,Interchange,-0.23,5.31
TXN0002346,CUST001331,2025-02-28 13:27:36,Savings,Interest Expense,27.29,0.0
TXN0002347,CUST003919,2026-01-22 08:43:02,Payments,Interchange,15.9,0.0
TXN0002348,CUST005520,2026-04-02 05:55:44,Credit,Fee,26.46,4.64
TXN0002349,CUST008013,2025-07-13 17:02:58,Savings,Other,24.38,4.28
TXN0002350,CUST011390,2026-08-23 09:07:43,Credit,Interest Income,31.99,6.95
TXN0002351,CUST010638,2025-03-04 01:14:10,Payments,FX,-5.0,2.9
TXN0002352,CUST007404,2025-12-26 12:39:42,Payments,Fee,18.87,11.32
TXN0002353,CUST005417,2025-10-01 10:17:21,Payments,FX,9.22,11.01
TXN0002354,CUST003148,2025-08-31 19:42:04,Payments,Interchange,1.67,0.0
TXN0002355,CUST011018,2025-08-31 03:57:35,Savings,Interest Income,19.39,3.76
TXN0002356,CUST003514,2025-12-27 01:46:28,Savings,FX,3.59,4.15
TXN0002357,CUST000755,2026-08-19 13:33:38,Payments,Interchange,16.19,12.98
TXN0002358,CUST004118,2026-08-08 14:40:51,Credit,Interest Income,19.2,1.95
TXN0002359,CUST003774,2025-05-01 18:32:12,Credit,Interchange,12.52,5.74
TXN0002360,CUST007477,2025-12-18 17:10:26,Payments,Interest Expense,18.33,5.8
TXN0002361,CUST003447,2025-10-02 20:29:53,Payments,Fee,32.98,2.19
TXN0002362,CUST003789,2025-08-07 08:29:00,Credit,Interchange,0.1,0.0
TXN0002363,CUST010759,2026-07-28 08:52:22,Payments,Interchange,-0.93,6.97
TXN0002364,CUST007786,2025-07-11 23:51:24,Credit,Fee,16.43,0.0
TXN0002365,CUST006910,2025-09-19 18:54:59,Payments,Interest Expense,-5.0,0.83
TXN0002366,CUST002092,2026-04-14 20:34:23,Credit,Interchange,13.05,8.5
TXN0002367,CUST009358,2026-08-20 00:30:16,Payments,Interchange,22.11,7.64
TXN0002368,CUST000940,2026-05-29 03:02:34,Payments,Interest Income,-3.14,9.29
TXN0002369,CUST001256,2025-05-07 08:48:00,Payments,FX,16.81,9.87
TXN0002370,CUST009150,2025-06-26 12:54:12,Savings,Fee,12.17,1.26
TXN0002371,CUST004097,2025-09-12 03:12:30,Payments,FX,-4.06,0.0
TXN0002372,CUST001253,2025-05-14 05:08:55,Credit,Interest Expense,36.53,1.57
TXN0002373,CUST009921,2026-01-17 20:36:32,Payments,FX,6.26,5.14
TXN0002374,CUST006556,2025-11-29 12:46:42,Savings,Fee,35.95,0.0
TXN0002375,CUST000148,2025-08-17 22:25:19,Savings,Fee,1.64,8.21
TXN0002376,CUST004120,2026-07-12 21:27:29,Savings,Fee,10.97,2.1
TXN0002377,CUST001660,2026-04-26 22:34:27,Credit,Fee,6.46,0.0
TXN0002378,CUST002656,2026-04-18 08:07:36,Credit,Fee,0.73,13.37
TXN0002379,CUST003166,2026-08-03 06:24:59,Payments,Interchange,14.74,1.53
TXN0002380,CUST006500,2025-08-25 14:39:00,Savings,Interchange,-2.09,5.76
TXN0002381,CUST006851,2025-05-08 13:06:38,Payments,FX,15.94,0.0
TXN0002382,CUST000892,2025-11-25 07:12:25,Savings,Interest Expense,-2.79,5.57
TXN0002383,CUST009172,2026-06-19 20:15:05,Payments,Interchange,5.33,0.0
TXN0002384,CUST001545,2026-06-09 21:26:17,Payments,Fee,32.72,8.2
TXN0002385,CUST006445,2025-09-08 23:56:50,Payments,FX,-5.0,3.85
TXN0002386,CUST002067,2026-06-20 09:09:57,Payments,Fee,-5.0,8.23
TXN0002387,CUST002010,2026-07-14 02:25:31,Credit,Other,4.89,4.1
TXN0002388,CUST005741,2025-05-28 22:50:44,Payments,Fee,-2.19,4.36
TXN0002389,CUST001707,2026-08-12 03:36:30,Payments,FX,27.75,7.04
TXN0002390,CUST002459,2025-04-08 09:48:00,Payments,Interchange,3.13,16.32
TXN0002391,CUST006116,2026-04-17 18:58:41,Credit,Interchange,18.77,0.0
TXN0002392,CUST001660,2026-07-07 13:54:55,Credit,Interest Income,16.74,9.15
TXN0002393,CUST009043,2025-09-06 14:47:24,Payments,Interchange,9.63,7.97
TXN0002394,CUST001048,2025-06-06 03:19:02,Payments,Interest Income,24.24,8.88
TXN0002395,CUST005022,2026-04-19 04:34:53,Credit,Interchange,1.41,11.15
TXN0002396,CUST003712,2026-06-27 23:57:19,Payments,Interest Income,14.35,9.62
TXN0002397,CUST002686,2025-09-15 05:58:07,Credit,Other,-5.0,10.38
TXN0002398,CUST008043,2025-09-29 02:35:13,Credit,Interest Income,15.55,0.87
TXN0002399,CUST004521,2026-06-27 07:36:45,Payments,Interest Income,-4.59,2.26
TXN0002400,CUST004612,2025-11-15 12:13:41,Credit,Interest Income,11.82,5.99
TXN0002401,CUST001294,2026-05-26 06:02:56,Credit,FX,36.68,11.42
TXN0002402,CUST010844,2025-02-26 08:21:22,Payments,Interest Income,-5.0,3.3
TXN0002403,CUST003217,2026-05-23 19:32:09,Credit,Interchange,-2.74,6.94
TXN0002404,CUST008027,2025-09-02 21:38:07,Credit,Other,36.91,3.05
TXN0002405,CUST009708,2025-08-17 06:53:21,Credit,Interest Income,-0.27,3.65
TXN0002406,CUST003023,2026-03-22 11:00:24,Payments,FX,20.75,6.6
TXN0002407,CUST005313,2026-05-10 00:13:03,Savings,Interest Income,35.38,1.18
TXN0002408,CUST002983,2026-07-28 06:36:30,Payments,FX,8.54,5.0
TXN0002409,CUST007870,2026-06-07 11:17:28,Payments,Interest Income,2.0,0.0
TXN0002410,CUST007911,2026-06-28 20:40:19,Credit,Interchange,25.75,9.61
TXN0002411,CUST003977,2025-01-19 02:48:59,Credit,Interchange,20.78,5.05
TXN0002412,CUST008881,2026-03-30 02:36:21,Credit,Interchange,8.77,5.09
TXN0002413,CUST001874,2026-01-26 23:09:40,Payments,Other,-5.0,2.77
TXN0002414,CUST003939,2026-05-14 04:18:11,Savings,Interchange,10.63,6.1
TXN0002415,CUST007057,2025-04-04 12:53:37,Payments,Interest Income,32.5,11.49
TXN0002416,CUST002452,2026-04-11 04:51:57,Savings,Other,23.84,12.11
TXN0002417,CUST006728,2025-08-06 03:54:47,Payments,Interchange,8.36,3.81
TXN0002418,CUST011318,2025-04-14 20:52:22,Payments,Interchange,9.59,7.11
TXN0002419,CUST005730,2026-05-08 12:59:06,Payments,FX,17.79,0.0
TXN0002420,CUST007688,2026-02-11 07:17:09,Credit,Interchange,8.67,8.36
TXN0002421,CUST001505,2025-08-03 17:36:11,Savings,FX,1.53,1.38
TXN0002422,CUST008776,2026-04-19 15:05:32,Credit,Interchange,11.75,4.62
TXN0002423,CUST010774,2025-10-13 00:07:57,Payments,Fee,20.6,10.51
TXN0002424,CUST011719,2026-07-28 23:58:22,Payments,Interest Income,24.28,3.84
TXN0002425,CUST008369,2026-04-09 20:04:53,Payments,FX,24.09,3.96
TXN0002426,CUST004195,2026-03-27 09:51:49,Payments,Interest Income,18.15,1.19
TXN0002427,CUST005230,2025-09-05 21:08:11,Payments,Interest Income,17.86,4.64
TXN0002428,CUST001007,2025-12-16 05:04:13,Savings,Fee,-5.0,8.49
TXN0002429,CUST007367,2025-08-10 11:58:38,Savings,Fee,33.21,7.77
TXN0002430,CUST011774,2025-09-10 20:40:51,Payments,Fee,20.61,0.22
TXN0002431,CUST005453,2026-06-15 21:35:37,Savings,Fee,-5.0,6.87
TXN0002432,CUST000419,2026-05-30 22:51:46,Payments,Interchange,-5.0,9.06
TXN0002433,CUST005604,2025-10-13 03:46:29,Savings,Other,19.08,6.85
TXN0002434,CUST011293,2025-05-26 15:18:28,Payments,Other,-5.0,0.95
TXN0002435,CUST003976,2026-06-03 04:50:40,Payments,Interest Expense,24.21,13.82
TXN0002436,CUST010009,2025-08-06 11:57:14,Credit,Fee,16.63,6.11
TXN0002437,CUST005618,2025-01-19 07:50:14,Savings,Interest Income,-5.0,0.0
TXN0002438,CUST000954,2025-10-05 15:33:22,Payments,Interest Income,6.96,3.15
TXN0002439,CUST001014,2025-08-21 08:46:18,Payments,FX,30.47,10.98
TXN0002440,CUST001171,2025-02-16 19:00:26,Payments,Interchange,5.32,0.99
TXN0002441,CUST007104,2026-03-29 03:25:38,Credit,Fee,9.9,3.15
TXN0002442,CUST005388,2026-03-29 12:40:13,Savings,Interchange,4.26,2.91
TXN0002443,CUST010491,2025-12-03 02:23:00,Credit,Other,6.15,2.6
TXN0002444,CUST002168,2025-01-30 01:23:20,Payments,FX,7.22,11.07
TXN0002445,CUST003264,2025-09-16 12:40:48,Payments,Fee,-5.0,7.99
TXN0002446,CUST003608,2026-01-03 15:24:55,Payments,Fee,8.09,7.0
TXN0002447,CUST007089,2025-11-20 10:32:16,Credit,Interest Income,53.71,1.61
TXN0002448,CUST006731,2025-09-29 05:22:00,Savings,Other,47.8,11.29
TXN0002449,CUST009430,2025-06-25 16:07:14,Savings,Fee,14.62,0.6
TXN0002450,CUST010249,2026-03-14 11:30:17,Savings,Fee,-5.0,9.25
TXN0002451,CUST002945,2026-02-27 00:51:21,Payments,Interest Income,7.9,9.44
TXN0002452,CUST004267,2026-03-14 18:42:32,Savings,Interchange,20.91,0.0
TXN0002453,CUST001908,2026-08-28 07:02:39,Credit,Other,20.42,14.5
TXN0002454,CUST004889,2026-04-09 13:43:08,Savings,Interest Expense,17.84,6.7
TXN0002455,CUST005937,2025-08-01 12:39:54,Payments,Interchange,15.36,5.18
TXN0002456,CUST003482,2025-05-01 04:52:25,Payments,Interchange,22.95,13.72
TXN0002457,CUST003959,2025-07-29 04:51:28,Payments,Interest Income,2.08,9.16
TXN0002458,CUST000541,2025-02-05 13:40:07,Payments,Fee,5.71,12.58
TXN0002459,CUST005549,2026-07-11 11:39:07,Savings,Interest Income,-5.0,17.58
TXN0002460,CUST011508,2025-09-02 11:11:21,Payments,Interest Income,18.64,0.0
TXN0002461,CUST011474,2026-06-04 15:09:53,Savings,Interest Expense,32.89,0.0
TXN0002462,CUST008088,2025-09-18 21:51:59,Savings,FX,21.8,11.05
TXN0002463,CUST008986,2025-06-19 05:28:51,Savings,Interest Expense,6.15,4.41
TXN0002464,CUST007241,2025-06-26 18:05:40,Savings,Fee,10.44,1.13
TXN0002465,CUST002945,2026-01-02 00:56:01,Payments,Interchange,-1.12,0.12
TXN0002466,CUST001601,2025-03-08 02:15:20,Savings,Interchange,11.95,0.0
TXN0002467,CUST009307,2025-11-16 19:43:28,Credit,Other,20.62,3.37
TXN0002468,CUST002881,2026-05-23 11:29:45,Credit,Other,21.89,1.55
TXN0002469,CUST008776,2025-12-07 01:24:17,Credit,Fee,23.26,0.0
TXN0002470,CUST004799,2025-12-22 19:29:16,Payments,Fee,-4.8,12.12
TXN0002471,CUST000717,2026-02-03 20:08:42,Credit,Other,17.12,9.63
TXN0002472,CUST007164,2025-11-07 22:49:24,Credit,FX,8.49,12.31
TXN0002473,CUST004536,2026-07-11 11:30:57,Credit,Interest Expense,42.97,1.03
TXN0002474,CUST007093,2026-05-05 01:15:51,Savings,Fee,27.75,3.94
TXN0002475,CUST008379,2025-05-23 17:11:51,Credit,Interchange,5.43,2.88
TXN0002476,CUST004602,2026-07-18 08:45:55,Savings,FX,17.01,8.33
TXN0002477,CUST005367,2025-10-25 09:51:46,Payments,Interchange,43.63,2.02
TXN0002478,CUST006092,2026-06-18 03:16:52,Payments,Interest Income,21.64,4.57
TXN0002479,CUST005138,2025-10-28 03:00:19,Credit,Interchange,24.87,7.86
TXN0002480,CUST009990,2025-06-15 06:39:36,Credit,Interchange,33.43,0.0
TXN0002481,CUST000848,2025-06-14 17:55:40,Savings,Interchange,4.65,0.0
TXN0002482,CUST009622,2026-04-24 01:29:38,Payments,Interest Income,8.52,0.0
TXN0002483,CUST006203,2026-04-07 16:33:10,Payments,Interchange,17.98,7.64
TXN0002484,CUST004991,2026-03-14 00:22:05,Payments,Interchange,17.01,2.38
TXN0002485,CUST002078,2026-07-29 11:10:43,Payments,Interest Income,15.45,12.77
TXN0002486,CUST010296,2026-05-29 03:27:05,Savings,FX,21.35,16.22
TXN0002487,CUST002691,2026-07-11 22:48:43,Credit,Fee,13.07,0.0
TXN0002488,CUST009539,2025-05-17 08:18:26,Payments,Interchange,-0.31,15.0
TXN0002489,CUST011854,2026-01-06 08:37:33,Payments,Interchange,24.56,4.92
TXN0002490,CUST009206,2026-05-11 02:05:48,Payments,Interchange,16.73,10.17
TXN0002491,CUST003792,2026-01-30 14:22:06,Payments,FX,7.22,3.67
TXN0002492,CUST003492,2026-02-24 03:43:46,Credit,Interest Expense,8.86,5.71
TXN0002493,CUST010954,2025-12-02 03:21:35,Credit,Interchange,-0.33,15.16
TXN0002494,CUST010807,2026-02-07 11:37:16,Payments,Other,-3.97,7.24
TXN0002495,CUST006047,2026-05-04 10:36:47,Payments,Interchange,-5.0,0.0
TXN0002496,CUST006987,2026-03-18 17:57:11,Payments,Other,16.24,6.96
TXN0002497,CUST001944,2025-12-25 11:38:27,Savings,Interest Expense,31.83,0.0
TXN0002498,CUST007989,2026-07-01 03:56:24,Savings,Other,13.29,12.71
TXN0002499,CUST003838,2025-06-24 04:40:36,Savings,Interchange,14.5,8.5
TXN0002500,CUST007525,2025-01-17 07:44:07,Savings,Other,6.7,18.82
TXN0002501,CUST001978,2025-02-19 13:25:10,Payments,Interest Income,12.01,2.3
TXN0002502,CUST004599,2026-06-09 00:52:42,Payments,Fee,-5.0,0.0
TXN0002503,CUST002154,2026-08-28 01:21:21,Savings,Interchange,22.52,9.74
TXN0002504,CUST004856,2025-07-29 18:39:36,Credit,Fee,35.41,0.0
TXN0002505,CUST007183,2025-02-06 05:43:49,Payments,Interest Expense,22.07,2.2
TXN0002506,CUST011304,2025-04-28 11:13:53,Credit,Fee,13.29,0.0
TXN0002507,CUST001692,2026-02-11 22:27:20,Payments,Interest Income,-5.0,3.12
TXN0002508,CUST007336,2026-06-27 03:16:36,Savings,Fee,20.87,4.54
TXN0002509,CUST006073,2025-03-10 21:29:41,Savings,Fee,33.38,6.84
TXN0002510,CUST007867,2026-05-25 23:59:50,Savings,Other,15.31,13.72
TXN0002511,CUST010598,2025-06-11 11:03:15,Credit,Fee,18.92,0.0
TXN0002512,CUST003946,2025-01-20 17:50:33,Payments,Interest Income,23.47,0.95
TXN0002513,CUST003789,2025-02-18 20:33:27,Savings,Interchange,3.49,5.94
TXN0002514,CUST011738,2025-01-28 23:12:57,Credit,Interest Income,12.51,10.14
TXN0002515,CUST010815,2025-11-24 13:46:58,Payments,Interest Expense,25.04,3.39
TXN0002516,CUST008880,2025-10-11 00:27:44,Payments,Interest Income,14.28,0.0
TXN0002517,CUST010205,2026-08-17 06:50:16,Payments,Interchange,36.54,6.03
TXN0002518,CUST009454,2025-05-26 13:09:49,Savings,Interchange,33.09,4.19
TXN0002519,CUST006893,2025-06-17 23:27:09,Payments,FX,4.41,5.45
TXN0002520,CUST001394,2025-03-02 11:05:11,Savings,Interchange,19.52,5.58
TXN0002521,CUST003176,2026-03-20 20:44:38,Savings,Interchange,5.65,11.84
TXN0002522,CUST010471,2025-12-07 21:48:09,Credit,FX,-5.0,0.0
TXN0002523,CUST007661,2025-10-03 06:16:37,Payments,Interchange,9.89,0.0
TXN0002524,CUST008892,2026-08-19 01:20:23,Payments,Interchange,14.92,1.18
TXN0002525,CUST000682,2026-01-25 18:10:02,Payments,Other,51.69,11.14
TXN0002526,CUST001245,2025-05-31 01:32:25,Payments,Fee,-5.0,14.48
TXN0002527,CUST009728,2025-07-26 15:41:52,Credit,Fee,20.55,7.89
TXN0002528,CUST009555,2025-01-06 05:26:52,Payments,Interest Expense,-5.0,5.59
TXN0002529,CUST006614,2025-06-01 21:17:00,Savings,Interest Income,2.0,12.06
TXN0002530,CUST010033,2026-05-22 19:27:39,Payments,Interchange,23.32,1.55
TXN0002531,CUST011163,2025-11-12 19:05:45,Payments,Interchange,22.5,7.83
TXN0002532,CUST001955,2025-05-01 17:31:52,Savings,Other,24.58,6.47
TXN0002533,CUST003734,2025-10-16 12:13:22,Savings,FX,27.77,8.3
TXN0002534,CUST001473,2026-06-04 06:37:29,Savings,FX,8.07,1.35
TXN0002535,CUST003977,2025-12-22 15:36:34,Payments,Fee,0.05,12.8
TXN0002536,CUST004022,2025-10-01 09:06:20,Payments,Interest Income,21.52,5.79
TXN0002537,CUST002716,2025-05-23 16:52:38,Savings,Other,10.31,0.0
TXN0002538,CUST000084,2025-03-27 16:13:57,Payments,Interest Income,6.35,6.54
TXN0002539,CUST001255,2025-09-26 16:44:27,Credit,Interchange,36.2,4.75
TXN0002540,CUST011077,2025-11-25 22:56:44,Savings,Fee,12.73,5.91
TXN0002541,CUST000385,2025-06-08 02:14:21,Payments,Fee,17.97,0.19
TXN0002542,CUST007933,2026-04-14 02:57:35,Credit,Interest Expense,21.11,0.89
TXN0002543,CUST006306,2025-01-07 23:00:35,Payments,FX,19.69,1.84
TXN0002544,CUST007283,2025-05-17 23:34:06,Payments,Interchange,7.1,4.16
TXN0002545,CUST010381,2025-04-10 16:29:04,Savings,Other,3.77,12.02
TXN0002546,CUST005075,2026-02-23 21:32:26,Payments,Fee,-5.0,4.0
