loan_id,customer_id,origination_date,original_amount,outstanding_balance,days_past_due,risk_band
LOAN0001076,CUST002532,2023-09-23 22:46:38,15194.99,7823.57,0,Medium
LOAN0001077,CUST004733,2024-06-30 23:24:11,3000.0,2428.86,0,Very High
LOAN0001078,CUST005499,2025-12-27 00:09:25,6766.23,4594.03,0,Low
LOAN0001079,CUST002570,2025-05-12 16:45:08,9648.24,1637.8,0,Low
LOAN0001080,CUST000888,2024-05-13 18:44:14,18790.02,3805.22,0,Medium
LOAN0001081,CUST007300,2023-02-21 09:48:25,17016.37,15915.02,0,Low
LOAN0001082,CUST002688,2026-04-25 22:20:00,4576.12,891.98,0,Low
LOAN0001083,CUST005178,2023-04-29 22:54:11,6465.15,2013.2,0,Medium
LOAN0001084,CUST001002,2024-10-24 10:51:05,15900.43,13891.42,0,High
LOAN0001085,CUST002726,2023-03-31 19:28:40,3330.91,1455.54,0,Low
LOAN0001086,CUST006311,2026-01-01 23:56:51,4477.49,1504.49,0,High
LOAN0001087,CUST009205,2023-08-02 19:35:22,7824.08,2412.85,0,High
LOAN0001088,CUST005072,2023-05-08 06:02:55,8703.26,1557.86,0,Low
LOAN0001089,CUST007448,2025-03-22 03:09:39,29241.03,1879.52,5,High
LOAN0001090,CUST007059,2025-09-30 15:18:30,20933.97,17864.4,0,High
LOAN0001091,CUST002186,2023-04-26 22:30:35,15676.65,7073.21,0,Low
LOAN0001092,CUST004019,2026-06-26 16:26:41,10754.31,1919.69,15,Low
LOAN0001093,CUST003692,2024-12-24 20:24:04,8970.84,5319.31,0,Medium
LOAN0001094,CUST000099,2024-09-15 23:00:50,19054.66,5857.12,0,Medium
LOAN0001095,CUST004660,2024-07-08 20:19:55,9426.11,1251.27,0,High
LOAN0001096,CUST011289,2025-05-26 07:42:59,8273.03,2736.67,0,Low
LOAN0001097,CUST011512,2026-03-10 06:36:01,6934.04,6085.37,0,Medium
LOAN0001098,CUST003898,2024-03-15 06:59:27,5033.66,3642.39,0,High
LOAN0001099,CUST003289,2024-05-16 14:55:17,4362.09,1779.45,0,Medium
LOAN0001100,CUST006597,2026-04-09 18:08:53,4105.21,3721.67,0,High
LOAN0001101,CUST001987,2023-04-22 23:01:12,10038.26,8506.11,0,Medium
LOAN0001102,CUST006939,2025-03-07 02:01:59,6979.57,1599.77,0,High
LOAN0001103,CUST008356,2023-05-08 16:40:17,15272.25,3502.68,0,Low
LOAN0001104,CUST004591,2024-04-01 17:15:10,11128.6,9392.58,90,Low
LOAN0001105,CUST011442,2024-09-19 19:51:41,7610.08,3107.57,0,Low
LOAN0001106,CUST000123,2024-12-12 06:55:54,5950.98,1679.51,0,Low
LOAN0001107,CUST001452,2024-06-09 20:57:22,7311.05,6110.52,0,Medium
LOAN0001108,CUST000670,2025-08-18 09:13:58,10789.65,3757.47,15,Low
LOAN0001109,CUST004612,2023-08-06 12:22:30,5792.42,3425.79,0,Medium
LOAN0001110,CUST003101,2023-04-26 20:19:25,3769.91,858.15,0,Medium
LOAN0001111,CUST007661,2025-09-17 04:50:19,4402.77,4218.58,0,Low
LOAN0001112,CUST007438,2025-01-15 07:50:16,4253.94,2697.52,0,Low
LOAN0001113,CUST000052,2025-12-30 12:32:44,33306.05,20341.25,5,Medium
LOAN0001114,CUST001558,2024-08-01 07:44:48,3000.0,212.53,0,Low
LOAN0001115,CUST004441,2026-04-06 14:21:35,3432.43,911.77,0,Low
LOAN0001116,CUST010923,2024-12-18 14:28:29,11093.46,7269.71,60,Low
LOAN0001117,CUST005380,2024-06-16 07:15:24,12356.67,10396.5,5,High
LOAN0001118,CUST003858,2025-02-12 03:10:50,6535.22,6240.9,0,Low
LOAN0001119,CUST001592,2023-10-05 06:22:03,10995.38,7064.3,30,Medium
LOAN0001120,CUST007990,2025-02-24 17:02:45,3000.0,488.8,0,Medium
LOAN0001121,CUST005440,2023-04-02 20:56:08,3000.0,1857.15,0,Low
LOAN0001122,CUST002278,2023-11-10 21:37:47,3796.71,3015.05,15,Low
LOAN0001123,CUST008598,2023-01-07 08:08:03,21364.45,8129.09,5,Medium
LOAN0001124,CUST005028,2026-01-23 01:54:55,9381.37,4910.53,0,Low
LOAN0001125,CUST005216,2025-09-20 12:40:49,12237.94,4715.78,0,Medium
LOAN0001126,CUST009637,2024-07-26 09:04:51,8830.31,7897.3,5,Low
LOAN0001127,CUST002879,2024-02-05 12:17:57,4156.32,2681.73,0,Low
LOAN0001128,CUST003124,2023-08-17 14:36:03,9654.14,6262.37,5,Medium
LOAN0001129,CUST009502,2024-03-24 10:55:32,4235.09,2557.8,0,Low
LOAN0001130,CUST007484,2023-10-30 07:11:28,18912.83,14587.86,0,Low
LOAN0001131,CUST008829,2024-07-15 20:14:10,3000.0,979.4,45,Low
LOAN0001132,CUST005988,2025-12-24 00:13:00,9151.67,3556.46,0,Low
LOAN0001133,CUST011744,2024-08-16 17:38:33,8837.18,518.46,30,Low
LOAN0001134,CUST009456,2023-12-15 13:49:18,5449.86,3939.11,30,Medium
LOAN0001135,CUST001182,2024-12-25 19:52:48,10455.93,8301.1,30,Low
LOAN0001136,CUST003665,2026-05-07 22:59:07,17870.22,12708.2,0,Medium
LOAN0001137,CUST004416,2023-10-22 10:15:46,7723.17,5401.01,0,Low
LOAN0001138,CUST006611,2023-12-23 13:46:42,8091.94,5356.12,15,Medium
LOAN0001139,CUST008729,2024-06-21 22:59:33,4314.91,3711.55,45,High
LOAN0001140,CUST003728,2023-06-07 16:27:08,3716.68,2276.0,0,Low
LOAN0001141,CUST000498,2024-02-19 23:15:02,27923.57,13999.25,0,Low
LOAN0001142,CUST011109,2025-07-26 08:02:16,5558.58,1957.83,0,High
LOAN0001143,CUST003580,2023-05-03 03:01:20,3000.0,2572.27,15,Low
LOAN0001144,CUST009422,2025-03-29 10:53:25,8185.33,782.01,0,Medium
LOAN0001145,CUST011727,2023-02-03 07:03:02,5421.18,2148.77,0,Very High
LOAN0001146,CUST000531,2025-10-08 00:13:31,3000.0,584.67,0,Low
LOAN0001147,CUST008984,2025-08-13 02:27:41,6725.61,4081.95,0,Low
LOAN0001148,CUST005008,2023-02-14 23:38:39,5005.22,2832.81,15,Low
LOAN0001149,CUST007626,2023-12-04 14:40:25,12274.19,5874.45,0,Low
LOAN0001150,CUST004925,2023-12-29 19:46:38,15363.17,6790.66,0,Low
LOAN0001151,CUST005205,2023-06-25 10:28:03,10379.56,5364.43,30,Low
LOAN0001152,CUST007279,2023-08-25 23:10:11,11109.67,9999.51,30,Low
LOAN0001153,CUST001210,2024-06-16 13:37:04,30080.75,25317.64,0,Very High
LOAN0001154,CUST002669,2025-05-30 15:50:52,18268.3,1509.85,0,Low
LOAN0001155,CUST002975,2025-06-03 23:01:20,11976.94,11497.73,0,Medium
LOAN0001156,CUST011737,2024-12-01 11:20:24,6832.3,5989.37,0,Medium
LOAN0001157,CUST000161,2024-01-26 09:21:09,8946.19,6018.21,0,High
LOAN0001158,CUST002776,2023-06-06 03:50:38,21778.98,6459.7,15,Medium
LOAN0001159,CUST008343,2025-02-04 03:49:10,6683.93,5650.1,30,Low
LOAN0001160,CUST002563,2025-09-28 11:38:14,17444.76,3343.26,5,High
LOAN0001161,CUST005287,2024-04-18 21:43:29,15328.89,4046.53,0,Medium
LOAN0001162,CUST005073,2024-06-12 23:23:31,16812.85,3300.86,30,Low
LOAN0001163,CUST007680,2026-06-06 01:25:43,9423.06,858.79,5,Medium
LOAN0001164,CUST000468,2023-10-09 03:10:44,7347.16,2854.51,0,Very High
LOAN0001165,CUST001084,2024-09-14 14:44:26,8709.09,3603.48,30,Low
LOAN0001166,CUST007162,2025-09-14 23:50:32,3444.88,178.41,5,Low
LOAN0001167,CUST009405,2024-01-16 06:28:18,10590.74,4614.42,0,High
LOAN0001168,CUST006370,2023-12-05 10:37:51,8187.79,1308.77,5,High
LOAN0001169,CUST006704,2024-04-21 03:32:33,20442.75,10690.29,0,Medium
LOAN0001170,CUST002199,2025-02-18 13:12:23,10855.75,8807.31,0,Low
LOAN0001171,CUST001638,2026-06-04 15:05:55,8919.61,3223.73,0,Medium
LOAN0001172,CUST003747,2024-03-05 16:42:15,15907.11,8712.14,0,High
LOAN0001173,CUST003336,2025-09-26 08:52:38,13452.85,4602.73,0,Medium
LOAN0001174,CUST003007,2024-01-11 19:39:28,15961.11,1728.25,0,Medium
LOAN0001175,CUST003248,2026-05-28 04:27:25,3648.8,3571.52,0,Low
LOAN0001176,CUST004781,2023-08-29 14:21:52,12487.62,5875.56,0,Medium
LOAN0001177,CUST004630,2023-08-23 10:04:14,3447.45,336.11,5,High
LOAN0001178,CUST009665,2024-06-09 19:16:23,16195.81,4385.83,0,Low
LOAN0001179,CUST004376,2024-08-11 14:56:23,8160.17,7656.22,0,Low
LOAN0001180,CUST011738,2024-02-17 07:54:17,14716.67,13668.08,15,Low
LOAN0001181,CUST003568,2025-06-10 14:04:47,6058.11,1727.3,0,Medium
LOAN0001182,CUST008981,2024-01-05 02:41:22,7665.34,4583.76,5,Low
LOAN0001183,CUST010204,2024-02-10 14:30:07,20056.74,4379.99,0,Low
LOAN0001184,CUST001172,2026-02-16 15:27:22,3000.0,1352.82,0,Medium
LOAN0001185,CUST003325,2023-11-12 14:43:32,5090.97,1299.41,60,Low
LOAN0001186,CUST001333,2024-06-06 17:19:53,3463.04,1051.99,0,Low
LOAN0001187,CUST003282,2025-11-29 04:09:50,3000.0,240.21,0,Low
LOAN0001188,CUST004131,2024-12-14 15:46:25,4270.41,2616.68,0,Low
LOAN0001189,CUST004461,2025-11-14 12:06:07,7654.32,7250.61,0,Low
LOAN0001190,CUST002833,2026-05-24 06:20:53,3808.54,726.52,0,Medium
LOAN0001191,CUST005434,2023-07-07 06:51:57,8626.13,4306.53,5,Medium
LOAN0001192,CUST008054,2025-02-19 22:30:58,3433.16,3154.81,5,High
LOAN0001193,CUST007954,2026-06-06 14:03:05,15391.3,10179.62,0,Medium
LOAN0001194,CUST007250,2026-01-17 07:31:55,12345.87,1037.5,0,High
LOAN0001195,CUST003014,2025-11-17 04:13:40,8735.57,2816.92,0,Medium
LOAN0001196,CUST006078,2024-11-21 04:51:35,4537.41,2562.12,30,High
LOAN0001197,CUST001199,2026-05-23 08:39:31,11932.18,3423.2,0,Medium
LOAN0001198,CUST003453,2024-07-17 20:11:08,4387.74,786.57,0,Medium
LOAN0001199,CUST004310,2024-04-05 03:39:47,15226.53,10827.55,0,Low
LOAN0001200,CUST000911,2024-07-14 21:15:56,9707.96,3378.25,0,Low
LOAN0001201,CUST008955,2023-04-26 04:06:38,21371.98,2344.81,60,Low
LOAN0001202,CUST005280,2024-02-05 22:13:46,30336.56,3595.69,15,Medium
LOAN0001203,CUST000217,2024-03-19 04:17:07,13681.27,9953.24,0,Low
LOAN0001204,CUST002330,2024-05-17 13:13:40,26013.48,21134.71,0,Medium
LOAN0001205,CUST009233,2023-01-30 06:31:07,4900.33,2958.15,0,Low
LOAN0001206,CUST009272,2026-07-27 17:37:53,5189.36,3132.97,30,Low
LOAN0001207,CUST003910,2024-11-15 22:20:26,3116.15,1872.32,5,Low
LOAN0001208,CUST011052,2023-08-25 13:11:40,6873.44,4283.5,0,Medium
LOAN0001209,CUST001580,2026-05-29 20:16:52,4619.62,4284.65,15,Low
LOAN0001210,CUST009699,2025-07-01 22:13:10,9343.06,3540.52,0,Medium
LOAN0001211,CUST001736,2025-10-07 08:25:34,10130.2,9834.02,0,High
LOAN0001212,CUST005477,2024-05-25 23:43:06,18119.16,3039.4,0,Medium
LOAN0001213,CUST004583,2024-07-13 05:19:18,8436.13,7967.87,45,Low
LOAN0001214,CUST008739,2026-01-27 04:14:19,3000.0,2009.88,0,Low
LOAN0001215,CUST004841,2025-11-25 21:34:33,9489.36,3066.56,120,Low
LOAN0001216,CUST010392,2023-02-16 00:58:16,14369.55,3057.63,0,Low
LOAN0001217,CUST004175,2023-02-08 02:39:47,8180.7,1869.89,0,Medium
LOAN0001218,CUST005527,2025-09-23 03:18:14,4947.75,2194.39,0,Medium
LOAN0001219,CUST005469,2026-05-13 14:16:39,4305.72,3001.63,45,High
LOAN0001220,CUST006879,2024-10-02 02:23:46,17494.24,6941.06,0,Low
LOAN0001221,CUST009849,2023-09-14 14:18:01,15226.04,3225.45,0,High
LOAN0001222,CUST010647,2024-01-24 18:34:14,3109.46,284.43,0,Low
LOAN0001223,CUST004722,2023-06-27 18:25:35,5333.04,577.32,15,Medium
LOAN0001224,CUST008762,2024-05-07 09:43:16,4344.53,1149.65,0,Medium
LOAN0001225,CUST008091,2024-07-14 13:13:20,4174.96,2128.1,120,Low
LOAN0001226,CUST006661,2024-08-25 01:21:20,9143.0,4951.38,0,High
LOAN0001227,CUST003056,2026-07-26 13:24:51,13825.58,13441.14,5,Low
LOAN0001228,CUST006696,2025-01-26 03:45:24,5864.28,3003.14,0,Low
LOAN0001229,CUST009492,2023-09-20 01:19:13,4673.18,3501.65,0,Medium
LOAN0001230,CUST008487,2023-01-19 01:21:33,9761.31,5557.89,0,High
LOAN0001231,CUST011188,2025-12-10 00:16:46,11099.3,7353.46,0,Very High
LOAN0001232,CUST006763,2023-08-27 18:14:20,4689.7,3779.39,0,Low
LOAN0001233,CUST006773,2023-01-01 14:17:24,12255.91,8664.22,0,Low
LOAN0001234,CUST006343,2026-03-13 00:16:22,5305.96,2536.15,0,Medium
LOAN0001235,CUST004901,2026-02-05 04:18:00,6608.79,5789.18,30,Medium
LOAN0001236,CUST003752,2024-10-12 01:48:04,11084.25,8277.02,0,High
LOAN0001237,CUST002374,2026-03-28 20:30:52,4515.37,1787.7,0,Low
LOAN0001238,CUST005846,2025-09-23 17:24:43,4533.76,3560.41,0,Low
LOAN0001239,CUST011138,2023-07-29 22:19:49,4909.54,812.12,0,Low
LOAN0001240,CUST000056,2026-04-26 08:51:33,8113.3,2779.1,0,High
LOAN0001241,CUST005912,2026-05-05 15:42:19,12093.25,5446.28,0,Low
LOAN0001242,CUST008810,2024-02-08 04:27:23,6440.79,2263.79,30,Medium
LOAN0001243,CUST004977,2024-11-11 03:44:14,11780.28,2184.26,30,Medium
LOAN0001244,CUST008150,2024-05-06 12:23:08,4067.31,359.39,0,Low
LOAN0001245,CUST002946,2024-10-01 13:14:02,13317.37,11424.6,0,Low
LOAN0001246,CUST001736,2025-08-04 22:14:26,3390.69,773.3,0,Low
LOAN0001247,CUST002718,2025-09-10 10:44:21,7181.37,2470.43,0,Low
LOAN0001248,CUST005714,2025-01-31 04:45:24,45831.77,35929.03,0,Medium
LOAN0001249,CUST007160,2023-04-28 03:46:35,6204.38,5662.27,30,Medium
LOAN0001250,CUST005576,2025-03-12 11:14:49,11818.56,10603.08,0,Low
LOAN0001251,CUST004877,2025-10-06 00:26:45,15560.03,14341.69,0,Medium
LOAN0001252,CUST004300,2023-01-20 21:35:43,3000.0,2241.38,60,Medium
LOAN0001253,CUST011974,2025-12-12 23:39:37,3000.0,1120.27,60,Very High
LOAN0001254,CUST002147,2023-12-12 12:00:07,7370.83,7080.13,0,Low
LOAN0001255,CUST006032,2026-05-23 14:33:14,4768.84,582.29,0,Medium
LOAN0001256,CUST004389,2023-12-10 21:32:28,22711.13,19557.7,0,High
LOAN0001257,CUST009400,2024-12-29 07:48:38,6387.58,4141.74,0,High
LOAN0001258,CUST006730,2023-05-25 23:17:22,21601.35,9231.21,30,Low
LOAN0001259,CUST008067,2026-04-24 22:27:36,12939.02,2327.39,15,High
LOAN0001260,CUST006927,2024-09-29 21:41:16,9231.5,2984.76,15,Low
LOAN0001261,CUST010187,2024-09-21 07:44:21,16021.86,2944.33,0,Low
LOAN0001262,CUST007298,2025-05-21 11:16:35,4673.96,778.06,0,High
LOAN0001263,CUST003221,2023-09-30 05:52:05,20655.01,15041.95,30,Medium
LOAN0001264,CUST004889,2023-03-27 20:36:30,6105.67,3898.75,0,High
LOAN0001265,CUST007269,2023-04-05 13:23:31,8864.02,611.81,0,Low
LOAN0001266,CUST001846,2023-08-06 17:42:18,34207.86,17674.68,0,Medium
LOAN0001267,CUST007280,2026-05-14 04:04:32,5433.8,4356.49,0,Low
LOAN0001268,CUST000477,2025-03-23 20:43:55,15316.38,11182.15,0,Medium
LOAN0001269,CUST000475,2026-07-23 03:46:04,5960.83,5778.44,0,Low
LOAN0001270,CUST006764,2024-02-25 13:51:52,5460.71,2601.36,0,Medium
LOAN0001271,CUST011243,2025-11-13 06:01:44,3406.06,585.75,0,Low
LOAN0001272,CUST001358,2025-04-28 13:48:40,8538.35,2718.86,0,Low
LOAN0001273,CUST005355,2026-06-07 18:30:33,8439.47,5765.29,0,Low
LOAN0001274,CUST011078,2024-07-28 19:30:44,20578.37,3982.03,15,Low
LOAN0001275,CUST006461,2024-01-21 02:06:17,5555.94,1398.44,15,Medium
LOAN0001276,CUST010312,2024-01-25 00:32:54,23066.62,15611.24,0,Medium
LOAN0001277,CUST003443,2023-11-14 01:15:19,18980.77,2462.38,0,Medium
LOAN0001278,CUST002503,2023-08-21 02:43:10,11418.53,7340.46,0,Low
LOAN0001279,CUST005086,2024-04-20 11:50:46,4113.03,308.86,0,Medium
LOAN0001280,CUST011728,2023-09-02 07:09:17,17028.63,2268.22,0,Medium
LOAN0001281,CUST010190,2025-12-14 12:21:59,9019.52,8094.97,0,Low
LOAN0001282,CUST009805,2023-05-07 20:16:53,8219.1,1853.12,0,Low
LOAN0001283,CUST010824,2026-03-29 20:18:47,10190.37,7615.86,15,Low
LOAN0001284,CUST008734,2025-06-04 19:58:43,26012.05,19585.57,0,Medium
LOAN0001285,CUST010220,2024-05-11 19:58:22,6096.88,4543.8,120,Low
LOAN0001286,CUST010607,2025-09-16 05:19:25,10185.45,1065.71,0,Low
LOAN0001287,CUST006485,2026-01-12 10:58:51,5086.8,940.77,30,High
LOAN0001288,CUST010034,2025-10-02 16:15:24,4251.34,2156.23,0,High
LOAN0001289,CUST008571,2023-12-17 05:15:42,6751.11,4525.83,0,Medium
LOAN0001290,CUST001598,2025-08-25 09:22:00,16915.38,12810.66,0,High
LOAN0001291,CUST007148,2023-04-13 04:28:14,10682.52,6912.12,15,Medium
LOAN0001292,CUST009581,2024-05-27 00:04:44,8634.03,2987.95,0,High
LOAN0001293,CUST000430,2024-12-01 14:40:17,10204.44,2406.95,0,Medium
LOAN0001294,CUST003154,2025-01-14 20:24:39,7823.69,6457.84,0,High
LOAN0001295,CUST005210,2023-09-16 17:03:08,3394.86,1058.78,0,High
LOAN0001296,CUST000600,2026-02-21 01:29:58,11151.1,5617.0,0,Low
LOAN0001297,CUST006239,2024-01-21 13:24:34,8504.07,1128.54,0,Very High
LOAN0001298,CUST002958,2025-08-05 03:49:49,5440.31,1751.76,0,Low
LOAN0001299,CUST009431,2025-01-22 05:54:48,12071.74,5179.33,30,Low
LOAN0001300,CUST007413,2023-03-06 04:28:56,59738.83,13680.08,0,Low
LOAN0001301,CUST011769,2023-10-17 16:10:07,17065.74,2388.14,0,Medium
LOAN0001302,CUST004831,2024-04-18 20:50:17,8897.61,3882.86,0,Medium
LOAN0001303,CUST010324,2023-11-11 19:43:14,8552.23,4313.03,30,High
LOAN0001304,CUST010791,2024-06-13 17:11:40,11207.35,8204.22,0,Very High
LOAN0001305,CUST011242,2026-07-10 02:05:53,3000.0,2038.22,120,Medium
LOAN0001306,CUST006919,2023-03-21 06:58:41,10657.06,6786.64,0,High
LOAN0001307,CUST002909,2023-04-01 08:51:15,5265.4,2807.4,0,Low
LOAN0001308,CUST002293,2025-02-02 11:26:28,8757.63,5270.44,0,Low
LOAN0001309,CUST007956,2026-02-25 16:49:52,9698.93,1689.03,15,Low
LOAN0001310,CUST005880,2025-02-24 02:33:14,5250.1,582.45,5,Low
LOAN0001311,CUST010031,2025-11-03 18:18:09,10151.48,5602.44,0,Low
LOAN0001312,CUST007245,2023-05-29 10:23:04,38123.86,15533.73,0,Low
LOAN0001313,CUST011412,2023-03-16 00:52:47,11222.05,7910.18,0,Medium
LOAN0001314,CUST001843,2025-08-21 03:52:12,6261.3,4655.56,0,Medium
LOAN0001315,CUST005486,2023-11-17 09:24:49,3686.36,210.81,60,Medium
LOAN0001316,CUST006716,2024-08-24 14:04:28,9618.24,1582.65,0,Medium
LOAN0001317,CUST006565,2023-11-18 03:42:16,16885.42,8472.7,0,Low
LOAN0001318,CUST001789,2023-10-06 13:16:22,3166.08,2801.13,0,Medium
LOAN0001319,CUST009826,2026-01-27 07:52:24,9582.18,1180.4,0,Low
LOAN0001320,CUST004604,2025-08-28 06:53:04,8872.77,5490.19,0,Medium
LOAN0001321,CUST008501,2026-07-16 11:35:21,13040.09,7306.38,0,Medium
LOAN0001322,CUST004367,2024-04-16 14:39:51,5412.46,4903.78,45,Medium
LOAN0001323,CUST009076,2025-10-21 14:07:34,8484.69,5329.9,0,Medium
LOAN0001324,CUST005296,2025-01-13 04:31:45,3000.0,903.54,0,Low
LOAN0001325,CUST006055,2024-08-31 19:10:44,23840.44,2223.64,60,Low
LOAN0001326,CUST008210,2025-11-04 10:29:51,4148.94,1886.19,0,Medium
LOAN0001327,CUST009329,2025-01-01 07:52:36,11092.06,2829.3,0,Low
LOAN0001328,CUST009774,2025-07-22 15:13:54,7706.59,1087.06,0,Medium
LOAN0001329,CUST011489,2024-08-02 21:37:15,4401.46,1420.38,0,Medium
LOAN0001330,CUST002807,2026-04-19 14:53:56,4779.66,4615.75,5,Medium
LOAN0001331,CUST008467,2023-07-31 16:32:31,25147.62,9159.6,0,Medium
LOAN0001332,CUST001093,2026-03-27 10:46:18,10552.87,9061.02,90,Medium
LOAN0001333,CUST006444,2024-12-18 14:06:40,11023.01,7105.05,0,Low
LOAN0001334,CUST005824,2023-04-16 08:55:44,5671.81,1014.04,60,Medium
LOAN0001335,CUST000515,2023-10-26 03:54:09,14488.19,9991.01,0,High
LOAN0001336,CUST001335,2024-02-04 13:16:20,15464.56,10859.05,0,Low
LOAN0001337,CUST002677,2024-06-11 22:06:38,4625.92,1879.07,0,Medium
LOAN0001338,CUST009864,2026-07-16 22:09:18,13105.4,3728.47,0,Medium
LOAN0001339,CUST000207,2024-01-06 20:27:56,6196.14,5098.67,0,Medium
LOAN0001340,CUST001459,2023-06-21 02:44:23,8463.4,6699.3,0,Low
LOAN0001341,CUST005316,2026-01-16 05:20:05,4973.7,3254.07,0,Low
LOAN0001342,CUST005336,2026-04-24 01:42:41,5176.28,2222.12,45,Medium
LOAN0001343,CUST010678,2025-02-14 18:38:20,3000.0,725.6,5,Medium
LOAN0001344,CUST007706,2024-11-18 05:15:12,8188.37,6868.81,0,Low
LOAN0001345,CUST011612,2023-01-28 11:50:40,7342.1,3909.51,0,Very High
LOAN0001346,CUST001344,2023-10-31 22:12:13,8211.47,3386.04,30,Very High
LOAN0001347,CUST008969,2024-03-02 17:30:17,9082.82,3183.65,0,Low
LOAN0001348,CUST005142,2025-09-15 05:05:20,11615.08,8998.82,0,Medium
LOAN0001349,CUST005530,2025-04-26 09:26:46,7162.09,5760.86,15,Low
LOAN0001350,CUST000659,2025-10-12 11:50:50,6066.74,3938.44,45,Medium
LOAN0001351,CUST009128,2024-02-01 12:02:27,19628.27,4309.16,0,Medium
LOAN0001352,CUST005873,2023-01-12 03:16:28,14543.15,3681.77,0,High
LOAN0001353,CUST006955,2024-06-16 05:52:43,3000.0,2255.23,0,Medium
LOAN0001354,CUST005773,2023-09-01 13:07:04,7908.83,1523.29,0,Medium
LOAN0001355,CUST002058,2023-01-15 16:32:40,7736.51,943.21,0,Low
LOAN0001356,CUST000280,2024-10-10 02:02:39,5909.23,3188.04,0,High
LOAN0001357,CUST006790,2025-01-05 13:42:17,6867.35,3426.87,0,Medium
LOAN0001358,CUST006109,2024-03-23 10:44:24,10754.74,3567.96,0,Low
LOAN0001359,CUST005117,2025-11-28 02:43:03,10142.86,923.39,0,Very High
LOAN0001360,CUST008927,2023-01-10 11:13:52,3503.92,2124.48,0,Low
LOAN0001361,CUST002871,2025-12-03 05:46:34,15755.22,5646.12,0,Medium
LOAN0001362,CUST006672,2025-10-24 01:42:22,33844.03,12564.34,45,High
LOAN0001363,CUST002197,2024-04-07 06:56:46,3000.0,891.2,0,Medium
LOAN0001364,CUST001777,2026-01-12 14:43:54,14244.11,4563.16,0,Medium
LOAN0001365,CUST007604,2025-06-14 10:54:54,5452.71,4430.76,0,Medium
LOAN0001366,CUST004734,2023-01-10 07:04:21,6224.06,3234.12,0,Very High
LOAN0001367,CUST006887,2025-07-07 10:16:31,4190.56,2201.31,0,High
LOAN0001368,CUST006059,2026-05-24 19:28:42,20457.78,2092.13,15,Low
LOAN0001369,CUST009249,2023-10-18 09:00:09,8064.81,1910.14,15,Low
LOAN0001370,CUST007002,2023-03-20 06:59:00,6931.46,4814.23,0,Medium
LOAN0001371,CUST010593,2023-07-27 08:05:28,6623.84,4417.23,15,Medium
LOAN0001372,CUST006556,2024-01-02 14:12:08,6164.72,5988.51,15,Medium
LOAN0001373,CUST004114,2023-04-12 02:36:49,15132.23,10965.83,0,Low
LOAN0001374,CUST000952,2025-06-28 12:14:57,17427.53,13915.81,0,Low
LOAN0001375,CUST007534,2026-05-04 17:30:39,3517.39,1735.31,0,Low
LOAN0001376,CUST000954,2026-01-24 17:09:11,3687.29,1826.07,5,Low
LOAN0001377,CUST004439,2023-11-27 15:09:26,5114.67,721.1,0,Low
LOAN0001378,CUST002390,2026-03-30 06:18:42,8915.17,3920.28,5,High
LOAN0001379,CUST008859,2024-04-14 16:17:21,7275.56,1308.34,0,Low
LOAN0001380,CUST001989,2024-01-17 16:20:19,12068.52,8514.01,0,Medium
LOAN0001381,CUST010352,2025-09-30 21:10:41,9940.93,1165.41,0,Medium
LOAN0001382,CUST004376,2026-05-04 21:33:17,10638.51,5596.86,0,Low
LOAN0001383,CUST008026,2023-04-19 15:59:19,3000.0,1759.33,0,Very High
LOAN0001384,CUST008993,2026-07-16 20:43:03,28448.17,21696.46,15,High
LOAN0001385,CUST005870,2025-02-08 15:14:35,18696.74,12667.5,0,Low
LOAN0001386,CUST002455,2024-04-29 02:28:25,12543.39,2135.72,0,Low
LOAN0001387,CUST005321,2025-08-11 23:04:34,4447.04,2833.58,0,Medium
LOAN0001388,CUST004484,2025-08-16 09:31:38,21537.31,11500.35,0,High
LOAN0001389,CUST010461,2023-10-07 23:03:18,16406.07,13153.73,0,Low
LOAN0001390,CUST006344,2023-01-24 04:13:22,16331.04,14972.51,0,Low
LOAN0001391,CUST004762,2026-04-18 17:37:12,31747.84,3899.88,0,Low
LOAN0001392,CUST001691,2026-02-06 11:27:52,9976.22,4500.58,5,Medium
LOAN0001393,CUST004366,2025-05-19 14:16:07,8447.42,1384.5,0,Low
LOAN0001394,CUST001997,2025-09-06 00:13:20,21855.75,19081.82,0,Medium
LOAN0001395,CUST001587,2023-02-21 05:00:45,8975.76,3865.65,0,Low
LOAN0001396,CUST009964,2026-03-01 18:36:05,5651.99,2942.81,0,Medium
LOAN0001397,CUST009616,2024-02-03 23:12:42,14280.7,13557.75,0,Medium
LOAN0001398,CUST006126,2023-08-23 03:30:43,11861.54,6796.54,0,Medium
LOAN0001399,CUST007008,2025-08-14 21:35:50,4647.99,658.9,0,Medium
LOAN0001400,CUST006228,2023-12-15 11:58:41,10671.86,7353.76,0,Very High
LOAN0001401,CUST004478,2026-07-02 03:30:39,5485.6,5247.85,0,Low
LOAN0001402,CUST006372,2025-06-03 03:43:43,7492.26,3106.05,0,Low
LOAN0001403,CUST001775,2023-06-17 04:42:57,7012.56,5623.52,0,Low
LOAN0001404,CUST000775,2025-02-17 23:31:41,5090.53,1382.7,30,Medium
LOAN0001405,CUST009305,2026-06-09 19:45:52,4297.21,3930.66,0,Low
LOAN0001406,CUST005822,2023-02-07 14:15:41,36658.15,23237.77,0,Low
