customer_id,signup_date,segment,country,acquisition_channel
CUST003645,2024-01-21 16:19:19,Mass Market,Germany,Referral
CUST003646,2026-07-05 23:57:13,Mass Market,France,Paid
CUST003647,2026-03-18 02:18:28,Mass Market,Netherlands,Organic
CUST003648,2026-02-24 00:15:14,Mass Market,Netherlands,Paid
CUST003649,2024-08-30 20:00:59,Affluent,Germany,Paid
CUST003650,2025-08-28 00:08:06,Mass Market,Germany,Organic
CUST003651,2026-05-26 01:09:49,Affluent,Netherlands,Organic
CUST003652,2023-03-26 23:40:07,Mass Market,Germany,Organic
CUST003653,2022-03-05 02:45:18,Mass Market,Germany,Partner
CUST003654,2023-06-21 11:04:18,Mass Market,France,Organic
CUST003655,2024-11-30 21:27:34,Affluent,Germany,Organic
CUST003656,2024-07-04 01:21:57,Mass Market,Netherlands,Paid
CUST003657,2022-05-15 17:42:04,Mass Market,Germany,Partner
CUST003658,2024-07-26 14:52:28,Mass Market,Netherlands,Branch
CUST003659,2022-10-19 14:15:59,Mass Market,France,Organic
CUST003660,2024-04-25 04:49:01,SME,Germany,Branch
CUST003661,2024-08-20 13:42:28,Mass Market,Belgium,Partner
CUST003662,2024-11-30 12:18:17,Mass Market,Germany,Branch
CUST003663,2023-11-21 18:59:58,Mass Market,Netherlands,Paid
CUST003664,2023-11-14 17:11:10,Mass Market,Germany,Paid
CUST003665,2025-02-08 13:47:18,Affluent,Austria,Referral
CUST003666,2025-06-06 14:51:38,Affluent,Germany,Partner
CUST003667,2023-07-12 16:41:29,Affluent,France,Branch
CUST003668,2023-12-11 01:19:57,Mass Market,Germany,Branch
CUST003669,2023-07-07 21:24:23,Mass Market,Germany,Paid
CUST003670,2024-06-01 01:16:54,Mass Market,Germany,Partner
CUST003671,2022-08-01 17:19:24,Mass Market,Germany,Paid
CUST003672,2023-12-21 02:42:30,Affluent,Germany,Partner
CUST003673,2022-11-12 12:38:36,Mass Market,Germany,Partner
CUST003674,2024-06-09 04:26:02,Mass Market,Netherlands,Partner
CUST003675,2025-11-23 01:42:06,Mass Market,Germany,Organic
CUST003676,2026-07-06 13:57:08,Affluent,Germany,Branch
CUST003677,2024-01-17 04:25:03,Mass Market,Austria,Paid
CUST003678,2022-04-05 04:24:30,Affluent,France,Organic
CUST003679,2023-01-16 23:52:42,Affluent,Germany,Organic
CUST003680,2022-06-25 06:10:10,Affluent,Germany,Organic
CUST003681,2025-06-23 14:50:22,Mass Market,Germany,Paid
CUST003682,2026-07-05 08:56:57,Mass Market,France,Organic
CUST003683,2024-07-15 06:09:16,Mass Market,Belgium,Organic
CUST003684,2022-10-23 16:34:04,Affluent,France,Organic
CUST003685,2022-02-05 08:56:54,SME,Austria,Organic
CUST003686,2026-06-21 00:35:10,Mass Market,Netherlands,Branch
CUST003687,2023-06-13 22:57:09,Mass Market,Austria,Paid
CUST003688,2022-07-07 06:46:10,Mass Market,France,Organic
CUST003689,2022-10-23 22:42:45,Mass Market,France,Partner
CUST003690,2023-03-03 18:52:03,Mass Market,Netherlands,Partner
CUST003691,2025-01-01 14:51:58,Mass Market,Netherlands,Paid
CUST003692,2026-01-31 01:28:52,Affluent,Germany,Paid
CUST003693,2023-04-05 20:26:44,Mass Market,Germany,Partner
CUST003694,2025-02-23 01:36:21,Mass Market,Germany,Organic
CUST003695,2022-04-19 14:11:03,Mass Market,Germany,Organic
CUST003696,2022-01-17 21:24:47,Mass Market,Belgium,Branch
CUST003697,2022-04-02 20:25:52,Mass Market,Netherlands,Paid
CUST003698,2026-03-24 11:17:52,Mass Market,Germany,Organic
CUST003699,2024-08-30 15:33:10,Mass Market,Germany,Organic
CUST003700,2025-09-08 05:51:09,Mass Market,Germany,Partner
CUST003701,2022-02-06 07:43:07,Mass Market,Belgium,Organic
CUST003702,2022-02-07 04:10:35,Mass Market,Belgium,Paid
CUST003703,2025-11-20 04:19:47,Mass Market,Germany,Paid
CUST003704,2022-06-21 13:33:49,Mass Market,Germany,Organic
CUST003705,2022-09-17 19:46:32,Mass Market,Austria,Paid
CUST003706,2024-05-17 16:13:40,Mass Market,France,Organic
CUST003707,2023-01-18 16:42:00,Mass Market,Belgium,Paid
CUST003708,2024-01-14 12:26:28,Mass Market,Germany,Organic
CUST003709,2025-02-02 09:14:09,SME,Germany,Branch
CUST003710,2023-10-02 19:06:40,Mass Market,France,Partner
CUST003711,2022-05-01 01:04:32,Mass Market,Germany,Organic
CUST003712,2024-01-26 12:51:01,Mass Market,Belgium,Organic
CUST003713,2025-09-04 04:50:32,Affluent,Netherlands,Referral
CUST003714,2024-11-13 22:34:28,Mass Market,Germany,Referral
CUST003715,2026-02-02 04:24:36,SME,Germany,Paid
CUST003716,2022-07-30 23:00:19,Mass Market,Netherlands,Organic
CUST003717,2022-01-19 10:04:36,Affluent,Austria,Paid
CUST003718,2024-07-05 12:31:19,Mass Market,Germany,Organic
CUST003719,2022-10-26 15:01:42,Mass Market,Netherlands,Organic
CUST003720,2024-09-20 03:41:03,Mass Market,Germany,Paid
CUST003721,2026-02-20 07:52:02,Mass Market,Belgium,Referral
CUST003722,2023-07-18 16:38:25,Affluent,France,Paid
CUST003723,2024-07-07 18:04:46,Affluent,Germany,Organic
CUST003724,2025-02-13 19:05:08,Mass Market,Netherlands,Organic
CUST003725,2022-09-08 20:47:17,Mass Market,Netherlands,Partner
CUST003726,2026-02-09 09:52:26,Mass Market,Netherlands,Paid
CUST003727,2022-12-06 01:34:30,Mass Market,Germany,Partner
CUST003728,2025-09-13 10:25:45,Mass Market,Netherlands,Partner
CUST003729,2025-01-08 11:55:40,Mass Market,Belgium,Paid
CUST003730,2025-04-26 21:26:57,Mass Market,Germany,Paid
CUST003731,2022-11-25 12:06:54,Affluent,Germany,Branch
CUST003732,2024-09-29 05:47:56,Affluent,Belgium,Referral
CUST003733,2026-05-24 14:06:29,Affluent,France,Paid
CUST003734,2026-05-13 15:56:17,Mass Market,Germany,Partner
CUST003735,2025-12-27 17:03:41,Affluent,Belgium,Organic
CUST003736,2024-04-06 01:47:03,Mass Market,Germany,Organic
CUST003737,2024-07-24 13:07:42,Mass Market,Netherlands,Paid
CUST003738,2023-05-18 01:18:40,Mass Market,Germany,Referral
CUST003739,2026-03-20 20:12:57,Affluent,Germany,Branch
CUST003740,2024-03-08 22:24:07,Mass Market,Austria,Partner
CUST003741,2025-07-14 03:48:50,Affluent,Netherlands,Partner
CUST003742,2023-08-25 08:41:20,Mass Market,Germany,Organic
CUST003743,2025-05-22 23:44:23,Affluent,Austria,Branch
CUST003744,2023-01-11 05:21:39,Mass Market,Austria,Organic
CUST003745,2025-05-11 21:44:54,SME,Netherlands,Branch
CUST003746,2022-03-18 20:24:47,Mass Market,Germany,Organic
CUST003747,2023-08-12 21:34:58,Mass Market,Germany,Organic
CUST003748,2024-03-16 23:07:42,Affluent,Netherlands,Partner
CUST003749,2025-04-04 11:26:03,Mass Market,Belgium,Organic
CUST003750,2023-08-24 08:03:03,Mass Market,Germany,Organic
CUST003751,2022-01-31 19:52:19,Affluent,Germany,Partner
CUST003752,2023-06-29 01:23:59,Mass Market,Germany,Referral
CUST003753,2024-01-05 07:21:19,Affluent,Germany,Organic
CUST003754,2024-06-28 02:23:35,Mass Market,France,Paid
CUST003755,2024-12-12 18:48:33,Affluent,Germany,Partner
CUST003756,2023-02-19 02:13:29,Mass Market,France,Organic
CUST003757,2024-10-17 14:17:45,Mass Market,France,Paid
CUST003758,2024-11-22 00:20:37,Affluent,Germany,Partner
CUST003759,2025-07-22 13:20:54,Mass Market,Belgium,Branch
CUST003760,2024-05-22 20:49:06,Mass Market,Germany,Paid
CUST003761,2025-09-17 04:32:06,Mass Market,Germany,Partner
CUST003762,2023-01-06 12:30:56,Mass Market,Germany,Paid
CUST003763,2025-04-04 23:19:52,Mass Market,France,Partner
CUST003764,2022-03-18 15:38:46,Mass Market,Germany,Referral
CUST003765,2022-06-21 21:03:57,Affluent,Austria,Paid
CUST003766,2025-12-16 19:30:54,Mass Market,Germany,Organic
CUST003767,2024-03-05 05:42:02,Mass Market,Germany,Referral
CUST003768,2024-11-04 01:17:55,Mass Market,Netherlands,Partner
CUST003769,2024-10-05 21:28:27,Mass Market,Austria,Partner
CUST003770,2025-03-07 19:25:02,Mass Market,France,Paid
CUST003771,2023-02-15 14:04:26,SME,Germany,Organic
CUST003772,2022-03-13 03:31:09,Mass Market,Germany,Paid
CUST003773,2025-12-16 21:24:33,Mass Market,Germany,Paid
CUST003774,2023-01-09 20:13:56,Affluent,Germany,Paid
CUST003775,2024-08-19 16:24:48,Mass Market,France,Organic
CUST003776,2024-01-31 14:00:09,Mass Market,Germany,Referral
CUST003777,2022-09-29 11:02:50,Mass Market,France,Paid
CUST003778,2023-11-24 02:11:45,Mass Market,Netherlands,Partner
CUST003779,2022-05-20 02:43:41,Mass Market,Germany,Organic
CUST003780,2022-10-23 09:17:33,Affluent,Germany,Paid
CUST003781,2022-08-22 13:38:20,Mass Market,Netherlands,Organic
CUST003782,2025-10-10 10:08:48,Mass Market,Germany,Referral
CUST003783,2024-08-06 17:20:50,Mass Market,Germany,Partner
CUST003784,2026-03-28 17:57:16,Affluent,Germany,Paid
CUST003785,2023-12-30 23:13:48,Affluent,France,Branch
CUST003786,2022-12-03 15:42:19,Affluent,France,Paid
CUST003787,2024-10-14 13:21:08,Mass Market,France,Paid
CUST003788,2024-06-09 11:53:08,Affluent,Germany,Referral
CUST003789,2022-01-30 20:43:28,Mass Market,France,Paid
CUST003790,2023-05-23 15:48:09,Mass Market,Germany,Partner
CUST003791,2026-03-27 12:53:38,Mass Market,Belgium,Branch
CUST003792,2024-05-16 16:18:53,Affluent,Austria,Partner
CUST003793,2026-05-11 14:59:54,Mass Market,France,Organic
CUST003794,2024-05-01 12:01:22,Mass Market,Germany,Organic
CUST003795,2022-01-21 03:37:01,Mass Market,Netherlands,Referral
CUST003796,2025-12-30 17:48:45,Mass Market,Germany,Organic
CUST003797,2025-06-29 18:26:17,SME,Germany,Paid
CUST003798,2025-04-10 21:28:42,Affluent,Austria,Branch
CUST003799,2026-06-11 04:14:55,Mass Market,Germany,Referral
CUST003800,2022-11-25 00:52:35,Mass Market,Germany,Organic
CUST003801,2026-02-23 16:02:39,Mass Market,France,Referral
CUST003802,2023-01-24 22:43:01,Affluent,France,Paid
CUST003803,2026-06-12 00:39:26,Mass Market,France,Branch
CUST003804,2022-11-17 01:44:27,Mass Market,Germany,Partner
CUST003805,2024-07-09 03:22:53,Mass Market,Netherlands,Paid
CUST003806,2025-08-12 18:47:57,Mass Market,Germany,Organic
CUST003807,2022-05-11 16:14:58,Mass Market,Austria,Organic
CUST003808,2022-04-22 12:45:07,Mass Market,Germany,Paid
CUST003809,2025-11-21 20:20:27,SME,Germany,Partner
CUST003810,2022-04-12 00:48:14,Mass Market,France,Paid
CUST003811,2024-10-23 07:42:00,Mass Market,Germany,Referral
CUST003812,2026-04-18 16:53:35,Mass Market,France,Organic
CUST003813,2024-10-24 20:09:21,Mass Market,Germany,Paid
CUST003814,2024-03-15 05:35:37,Mass Market,Germany,Partner
CUST003815,2023-11-29 15:33:10,Mass Market,Germany,Partner
CUST003816,2024-12-03 00:13:44,Affluent,Germany,Paid
CUST003817,2024-08-14 02:52:29,Mass Market,Germany,Paid
CUST003818,2024-04-18 22:54:22,SME,Germany,Organic
CUST003819,2022-09-14 18:50:57,Mass Market,Germany,Partner
CUST003820,2025-01-12 23:30:40,Mass Market,Netherlands,Branch
CUST003821,2025-05-21 21:29:29,Mass Market,Netherlands,Referral
CUST003822,2025-03-31 04:55:44,Affluent,Germany,Partner
CUST003823,2022-05-06 10:17:40,Affluent,Germany,Partner
CUST003824,2025-03-21 05:13:57,Mass Market,Germany,Referral
CUST003825,2025-05-05 04:38:33,Mass Market,Germany,Referral
CUST003826,2022-11-03 16:04:10,Mass Market,Germany,Organic
CUST003827,2025-11-20 11:48:22,Mass Market,Germany,Paid
CUST003828,2024-05-25 20:53:06,SME,Austria,Referral
CUST003829,2024-02-29 23:13:23,Mass Market,Netherlands,Referral
CUST003830,2025-04-23 09:56:18,Mass Market,Germany,Partner
CUST003831,2024-05-02 10:28:22,SME,Germany,Paid
CUST003832,2024-06-29 19:31:15,Affluent,Germany,Referral
CUST003833,2023-06-07 00:32:03,Affluent,Germany,Organic
CUST003834,2026-04-01 09:49:47,Mass Market,France,Organic
CUST003835,2026-06-09 22:26:02,Mass Market,Germany,Paid
CUST003836,2022-08-07 01:56:43,Mass Market,Germany,Partner
CUST003837,2025-05-10 18:49:08,Mass Market,Germany,Paid
CUST003838,2022-02-09 00:22:02,Mass Market,France,Partner
CUST003839,2023-09-09 22:46:21,Mass Market,Germany,Partner
CUST003840,2026-06-10 20:04:01,Mass Market,Austria,Organic
CUST003841,2022-10-20 06:40:14,Mass Market,Germany,Organic
CUST003842,2023-09-23 08:12:58,Mass Market,Germany,Partner
CUST003843,2023-01-03 03:17:23,Mass Market,Germany,Branch
CUST003844,2025-05-02 14:01:07,Mass Market,Germany,Branch
CUST003845,2024-02-15 16:16:24,Mass Market,Germany,Organic
CUST003846,2026-04-25 23:23:05,Affluent,Germany,Partner
CUST003847,2024-05-21 04:45:07,Affluent,Germany,Referral
CUST003848,2025-05-12 11:49:28,Mass Market,Germany,Organic
CUST003849,2022-06-13 16:51:42,Mass Market,Germany,Partner
CUST003850,2022-12-26 21:18:04,Mass Market,France,Paid
CUST003851,2026-05-03 03:35:35,Mass Market,France,Partner
CUST003852,2025-12-08 04:28:08,Mass Market,France,Organic
CUST003853,2025-01-02 23:06:17,SME,Austria,Paid
CUST003854,2023-09-25 08:25:50,Mass Market,Germany,Paid
CUST003855,2022-12-01 01:42:10,Mass Market,Belgium,Paid
CUST003856,2025-11-25 01:54:27,Affluent,Germany,Organic
CUST003857,2025-08-06 00:43:21,Mass Market,Germany,Paid
CUST003858,2023-02-09 02:55:17,Mass Market,France,Paid
CUST003859,2024-09-13 04:46:10,Mass Market,Germany,Organic
CUST003860,2024-10-31 09:36:46,SME,Germany,Paid
CUST003861,2024-03-09 07:40:25,Mass Market,Germany,Organic
CUST003862,2026-03-30 09:26:00,Mass Market,Germany,Branch
CUST003863,2022-07-27 11:54:48,Affluent,Germany,Organic
CUST003864,2023-03-08 04:46:14,Mass Market,Netherlands,Partner
CUST003865,2022-06-08 21:18:31,Affluent,Germany,Paid
CUST003866,2025-03-04 13:45:29,Mass Market,Germany,Organic
CUST003867,2024-12-12 18:49:16,Mass Market,Germany,Referral
CUST003868,2026-07-09 18:52:50,Mass Market,Belgium,Partner
CUST003869,2024-06-25 17:59:47,SME,Austria,Partner
CUST003870,2022-09-09 19:12:29,Mass Market,France,Organic
CUST003871,2024-01-24 20:58:35,Mass Market,Germany,Organic
CUST003872,2022-05-28 19:24:25,SME,Germany,Organic
CUST003873,2025-01-26 18:21:25,Mass Market,Germany,Paid
CUST003874,2025-02-01 06:06:16,Affluent,Netherlands,Branch
CUST003875,2025-12-04 23:48:11,Mass Market,France,Paid
CUST003876,2023-07-23 00:55:26,Mass Market,Netherlands,Paid
CUST003877,2023-06-03 12:33:20,Affluent,Germany,Organic
CUST003878,2022-04-30 02:53:54,Affluent,Belgium,Paid
CUST003879,2023-11-26 03:14:54,Mass Market,Germany,Organic
CUST003880,2024-03-05 17:03:49,SME,Germany,Paid
CUST003881,2025-06-15 11:53:41,SME,Germany,Branch
CUST003882,2025-06-14 07:18:35,Affluent,France,Partner
CUST003883,2022-08-23 12:03:22,Mass Market,Belgium,Organic
CUST003884,2023-04-22 17:23:30,Mass Market,Germany,Organic
CUST003885,2024-05-05 04:20:51,Mass Market,Austria,Partner
CUST003886,2023-07-15 04:45:39,Mass Market,Germany,Organic
CUST003887,2022-02-12 17:08:39,Mass Market,Germany,Branch
CUST003888,2025-11-15 00:13:31,Mass Market,Germany,Partner
CUST003889,2025-05-07 16:30:59,Mass Market,Germany,Paid
CUST003890,2024-05-19 13:26:44,Mass Market,Belgium,Partner
CUST003891,2023-06-15 20:14:11,Mass Market,Germany,Organic
CUST003892,2025-11-10 01:08:54,Mass Market,Germany,Organic
CUST003893,2022-02-28 23:45:52,Mass Market,Germany,Partner
CUST003894,2024-01-17 08:43:03,SME,Netherlands,Organic
CUST003895,2025-09-01 04:57:12,Affluent,Austria,Organic
CUST003896,2026-05-13 08:59:14,Mass Market,Netherlands,Branch
CUST003897,2023-02-25 08:53:07,Mass Market,Germany,Referral
CUST003898,2024-12-24 03:05:07,Mass Market,Germany,Organic
CUST003899,2022-11-14 03:40:54,Mass Market,Germany,Branch
CUST003900,2022-07-13 18:47:22,Affluent,Austria,Organic
CUST003901,2023-08-14 06:04:55,Mass Market,Germany,Referral
CUST003902,2026-01-19 21:00:41,Mass Market,Austria,Paid
CUST003903,2025-02-26 19:16:36,Mass Market,Netherlands,Paid
CUST003904,2024-03-29 01:14:00,Affluent,Netherlands,Partner
CUST003905,2023-04-18 20:56:15,SME,Netherlands,Organic
CUST003906,2022-08-25 19:41:18,Affluent,Germany,Branch
CUST003907,2023-03-29 17:15:14,Mass Market,Germany,Organic
CUST003908,2022-09-13 07:08:58,Affluent,Germany,Branch
CUST003909,2022-11-09 19:22:32,Mass Market,Germany,Organic
CUST003910,2025-02-23 13:21:42,Mass Market,Netherlands,Organic
CUST003911,2022-08-10 20:55:39,SME,Germany,Organic
CUST003912,2022-03-21 04:57:50,Mass Market,Belgium,Paid
CUST003913,2024-06-25 19:02:08,SME,Belgium,Partner
CUST003914,2023-04-25 04:26:04,Mass Market,Germany,Partner
CUST003915,2024-01-31 07:12:47,Mass Market,Germany,Referral
CUST003916,2022-08-22 17:23:47,Mass Market,Germany,Paid
CUST003917,2022-12-18 01:59:22,Affluent,Germany,Paid
CUST003918,2024-01-08 11:33:18,Mass Market,France,Paid
CUST003919,2025-02-27 17:13:25,Affluent,Netherlands,Partner
CUST003920,2023-11-24 19:11:17,Mass Market,Netherlands,Branch
CUST003921,2024-06-24 17:59:12,Affluent,Germany,Paid
CUST003922,2024-05-22 13:51:27,Mass Market,Belgium,Paid
CUST003923,2023-03-26 12:49:51,Mass Market,France,Paid
CUST003924,2023-04-13 13:14:47,Affluent,Austria,Organic
CUST003925,2023-12-13 19:27:14,Affluent,Netherlands,Partner
CUST003926,2022-02-23 13:50:42,Mass Market,Netherlands,Organic
CUST003927,2025-02-19 23:31:56,Mass Market,Germany,Referral
CUST003928,2024-10-24 06:05:08,Mass Market,Belgium,Organic
CUST003929,2023-05-27 20:30:17,SME,Germany,Organic
CUST003930,2023-09-17 20:33:21,Mass Market,Germany,Organic
CUST003931,2023-07-04 14:06:26,Affluent,Germany,Paid
CUST003932,2024-12-25 00:46:14,Mass Market,Germany,Referral
CUST003933,2025-06-24 06:03:07,Affluent,Germany,Branch
CUST003934,2022-07-01 16:35:17,Mass Market,Germany,Paid
CUST003935,2023-11-23 01:39:41,Mass Market,Netherlands,Organic
CUST003936,2022-01-24 00:51:27,Mass Market,France,Partner
CUST003937,2024-01-27 03:53:04,Mass Market,Austria,Partner
CUST003938,2023-02-20 03:33:05,Mass Market,Belgium,Partner
CUST003939,2023-07-16 11:07:07,Mass Market,Germany,Paid
CUST003940,2024-02-03 08:19:51,Affluent,Netherlands,Partner
CUST003941,2023-06-26 06:23:20,Mass Market,France,Organic
CUST003942,2023-10-21 21:19:12,Mass Market,Germany,Organic
CUST003943,2025-07-02 16:43:07,SME,Austria,Branch
CUST003944,2025-09-16 19:49:15,Mass Market,Austria,Organic
CUST003945,2022-01-10 19:16:44,Mass Market,Germany,Paid
CUST003946,2023-09-24 17:52:08,SME,Belgium,Organic
CUST003947,2025-11-16 23:51:02,Affluent,Germany,Organic
CUST003948,2024-06-05 21:32:37,SME,Austria,Branch
CUST003949,2022-12-10 05:29:44,Affluent,France,Organic
CUST003950,2024-09-19 08:35:37,Mass Market,Germany,Paid
CUST003951,2022-08-31 07:42:25,Mass Market,Netherlands,Referral
CUST003952,2022-02-06 12:03:00,Mass Market,Germany,Organic
CUST003953,2024-11-23 09:58:25,SME,Germany,Organic
CUST003954,2024-05-11 07:16:19,Affluent,Netherlands,Paid
CUST003955,2025-06-18 20:53:33,Mass Market,Netherlands,Organic
CUST003956,2023-07-31 13:23:19,Mass Market,Germany,Organic
CUST003957,2025-11-29 08:40:34,Mass Market,Netherlands,Partner
CUST003958,2023-12-06 09:07:44,Mass Market,Germany,Organic
CUST003959,2025-05-18 23:14:56,Affluent,Germany,Partner
CUST003960,2022-06-17 16:19:57,Mass Market,France,Branch
CUST003961,2022-06-12 10:31:33,Mass Market,Germany,Organic
CUST003962,2025-08-01 21:01:25,SME,Germany,Organic
CUST003963,2025-10-26 10:11:32,Mass Market,Austria,Organic
CUST003964,2026-04-25 16:47:51,Mass Market,Belgium,Organic
CUST003965,2023-06-27 18:26:36,Mass Market,France,Paid
CUST003966,2022-02-07 05:36:11,Mass Market,France,Paid
CUST003967,2026-06-27 09:36:35,Mass Market,Belgium,Organic
CUST003968,2024-10-02 11:53:10,Mass Market,Belgium,Paid
CUST003969,2023-02-18 04:29:41,Mass Market,Germany,Organic
CUST003970,2025-07-01 03:32:05,Mass Market,Germany,Partner
CUST003971,2026-02-20 07:32:01,Mass Market,Germany,Paid
CUST003972,2023-04-22 04:45:32,Mass Market,Germany,Referral
CUST003973,2025-07-10 21:15:40,SME,Germany,Partner
CUST003974,2025-08-09 19:01:49,Mass Market,France,Paid
CUST003975,2024-04-18 19:34:37,Mass Market,Netherlands,Partner
CUST003976,2024-11-23 07:08:36,Affluent,Belgium,Organic
CUST003977,2023-03-27 15:17:38,Mass Market,Germany,Partner
CUST003978,2026-04-03 13:26:17,Mass Market,Germany,Paid
CUST003979,2026-07-02 17:59:22,Affluent,Germany,Paid
CUST003980,2026-06-29 05:45:39,Mass Market,Germany,Paid
CUST003981,2025-05-17 11:21:07,Mass Market,Germany,Partner
CUST003982,2022-03-12 19:15:53,Affluent,Austria,Partner
CUST003983,2023-09-05 17:06:44,Mass Market,Germany,Organic
CUST003984,2024-01-14 22:27:44,Mass Market,Netherlands,Paid
CUST003985,2026-05-24 20:33:12,Mass Market,Germany,Organic
CUST003986,2024-07-03 13:31:33,Mass Market,France,Organic
CUST003987,2024-06-15 11:23:16,Affluent,Belgium,Organic
CUST003988,2022-09-03 08:30:44,Mass Market,Austria,Partner
CUST003989,2025-08-20 02:24:53,Mass Market,Germany,Partner
CUST003990,2023-07-17 06:28:40,Mass Market,Belgium,Referral
CUST003991,2022-06-03 14:38:22,SME,Germany,Paid
CUST003992,2026-07-10 08:19:00,Mass Market,Netherlands,Referral
CUST003993,2022-11-14 19:09:58,Mass Market,Germany,Branch
CUST003994,2022-01-28 03:17:44,Mass Market,France,Organic
CUST003995,2022-05-11 03:27:39,Mass Market,Netherlands,Partner
CUST003996,2024-01-27 14:14:17,Mass Market,Belgium,Paid
CUST003997,2022-06-22 01:19:36,Affluent,Belgium,Organic
CUST003998,2025-11-09 22:02:40,Mass Market,Germany,Branch
CUST003999,2024-05-06 19:30:43,Mass Market,Belgium,Organic
CUST004000,2023-06-26 13:30:35,Mass Market,Germany,Branch
